1792.8012985908244,1793.5864812013197,1809.7328032975965,1754.228637912194,1822.5155839485624,1777.2203398637614,1814.9467350167565,1756.5600353296209,1775.9429228269921,1690.0567197477599
1619.1722162586943,1938.9444301609856,1657.7241795720256,1759.6850973171595,1914.5322812865556,1626.8777396096375,1787.6106905255301,1773.8249225526113,1848.6549680721364,1728.7573989204222
1961.9301951293833,1547.4820529171811,1808.7852352642226,1799.0454985278027,1893.1664750402508,1786.1275039378247,1755.131860344804,1940.0573207046073,1807.5768408420997,1737.5981560845664
1767.7601689734531,1868.2991367636887,1883.296645799339,1798.0786503306795,1760.8023259218835,1819.631106882454,1761.2669265215131,1795.4629721258727,1825.9652462457316,1618.1181717025136
1836.4383931782468,1696.6810918441881,1823.8611708060766,1625.4812133432456,1813.0806723048731,1699.5896457590784,1603.1872722161115,1758.818318596224,1769.9685136600879,1842.8996204402497
1820.451449543913,1782.2685180047765,1880.4455535780023,1709.968050951751,1633.299830907338,1854.7351233125373,1735.0304920536028,1767.9500145368684,1835.8405985342004,1643.6951934294257
1769.9355775739273,1609.3446662499994,1674.6694290380021,1888.6476876471309,1829.8204633786233,1807.476696365177,1917.4151501860842,1639.3954472152254,1821.8516737495886,1713.2409570673344
1675.4438140518587,1770.6215639639477,1759.8116348109133,1796.38089266306,1896.483446434334,1776.4606431696732,1772.5218738118983,1760.2622783731508,1790.498413609576,1799.2355038751905
1797.2162856436066,1758.8867745678822,1931.135354416705,1724.680868205886,1715.264210410473,1820.2239143357358,1761.0717063118689,1833.787424452583,1827.7753770784404,1741.671602912631
1621.356553481894,1834.6418300418811,1599.9364232245384,1613.6023759422078,1916.463799081835,1613.121691233033,1819.510734915971,1744.1715398154088,1855.897471985902,1925.9578236572404
1779.1248442887722,1861.4359478366946,1582.2947026022352,1649.961702815251,1798.4294976069548,1756.7115363531148,1846.5520428099821,1746.9099942383455,1798.9462075315087,1728.661858724648
1748.3397715565095,1798.3381204715445,1781.9010136298698,1835.2680742635873,1816.0510419056013,1745.448690539827,1951.476607910291,1818.0701300109317,1769.3137975263344,1839.3845527314356
1742.9952295890787,1715.0409646330534,1769.217502472336,1787.5720697976512,1845.8315237451482,1644.9242125858918,1884.364788401784,1805.1105212110097,1768.9582070573447,1753.197942852078
1735.8210581930653,1883.1212485326992,1892.27343610955,1655.2797519087928,1724.9679935416646,1850.6105914733507,1913.937356969448,1789.108933133071,1586.843176021066,1702.6847299447616
1855.924350433795,1876.742366733537,1854.7411029722048,1843.4917618700606,1686.7180415049327,1901.3662227073487,1748.1367342602307,1788.9302270868334,1756.6864770671161,1822.5218405471328
1791.0168315300625,1857.0249220587434,1807.2608223200887,1792.7840830690661,1755.11474186458,1786.809891059207,1853.5797410609118,1747.0346286724428,1791.505018904787,1807.8912419744606
1797.688533322045,1884.793976928881,1891.101876728398,1745.9937862005545,1725.4579277449157,1660.2576119624819,1876.6625822782817,1718.7118702095104,1676.7358760560478,2010.7054769749607
1816.479362045453,1786.1026023333839,1848.3739930713186,1815.1457171656323,1791.1400800617726,1726.7188456895803,1868.0780958850046,1697.5171726570654,1760.6566442749568,1770.7741651263723
1751.0304871245494,1596.5665068336748,1819.5265311691385,1769.632395911502,1902.6369942668093,1718.6416710364313,1587.078535901058,1797.182457091949,1665.7965490840465,1592.7110355305172
1881.0250122405987,1705.2339008975966,1877.3499839733352,1699.0841442466037,1870.3435644957262,1840.813023927536,1793.6864717279236,1717.6208429166063,1718.5428565614095,1851.2898712265019
1609.0261545692874,1892.9286280130598,1735.4471064633776,1831.7558569821613,1871.044590991668,1839.8796291704366,1840.9285003980028,1769.6031419059195,1778.8597774778393,1642.5236195969906
1650.63862105522,1749.4543708028182,1816.7693255636711,1662.2515561027299,1738.561257641771,1620.8428269837987,1764.9338191880104,1922.5826117727067,1752.890556641073,1568.2178695024072
1746.5958597438503,1919.340733875755,1704.0601831523345,1988.3028552740443,1781.1228611988456,1754.811440669028,1726.0376533483409,1839.0014098981972,1732.8040703813354,1891.2230632824833
1865.731893735201,1802.7429524884483,1727.385542594005,1790.4283299476797,1809.8468712778445,1633.2016253867093,1775.7153554585848,1682.3654328642892,1671.8844326431147,1646.1711827798904
1852.9482223453897,1826.1075372915448,1735.1074519820786,1723.7546939963138,1840.8412642350677,1836.289044614338,1700.9426252333747,1871.6507498054107,1818.5693209744982,1814.0914078566984
1871.85406016433,1781.8406709036117,1833.8368300995853,1801.7982114868487,1827.3899200558512,1745.5335543858532,1773.3040720176357,1684.7047485337798,1611.686925072474,1573.7684183347715
1756.0259296514832,1652.1751495100923,1873.7990412083664,1804.0596416655403,1840.4221361510736,1719.623740042572,1729.5723699021496,1854.436870519226,1813.8019241055765,1862.3502964035838
1809.840364629104,1710.9374073365925,1808.4404921429355,1784.5497579349615,1820.756194910335,1898.6381709700531,1945.938438219315,1788.2968290404865,1897.3267182099223,1720.1455367536014
1943.2757706182408,1648.3576917980063,1654.491267154564,1598.1905133613805,1856.8528661270866,1820.0984235373214,1837.1648495335703,1796.450110966693,1621.4222749436842,1810.3010457796454
1787.266612425638,1546.4576693493314,1711.8712351885697,1770.7618832052824,1667.6275315313037,1916.7876150131758,1788.7352276583936,1696.125652294084,1724.1249365279043,1731.0637332948882
1705.702505251124,1934.4563255482872,1828.696754877121,1673.647379892378,1757.020373578466,1665.7573718480821,1908.7355582636596,1851.496044044644,1822.127378654572,1772.1244805039996
