Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.02

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 67,54.80502104842803,34.13998150210523,,Generation 67,81.50045563001814,57.15709504914764,,Generation 67,140.78028339679463,103.66012413039391,,Generation 67,183.58192839789695,122.84512047347562,,Generation 67,233.65606925783453,185.33810335686826,
Generation 68,81.20865725727681,32.648379469817996,,Generation 68,87.76660097897067,58.56962228610848,,Generation 68,137.72082588994002,103.86853642785582,,Generation 68,182.20751130331232,121.89914820181014,,Generation 68,221.547493192145,181.80741998601286,
Generation 69,52.03296881298797,32.66281016063215,,Generation 69,86.95285885620297,58.452004135094285,,Generation 69,149.51153505597605,101.63367410756143,,Generation 69,177.88960640210595,119.79787248752905,,Generation 69,217.26511948809662,179.42844185378192,
Generation 70,61.0470850561299,37.317851846363396,,Generation 70,68.16588021770879,51.81493789308024,,Generation 70,152.92968694515187,97.10876312872927,,Generation 70,178.72049456881956,127.51249056943198,,Generation 70,227.19119849580628,181.72795142106827,
Generation 71,64.8029427106047,34.54307699441631,,Generation 71,80.29947664856643,51.01703293045705,,Generation 71,150.80393995155083,99.92593596049164,,Generation 71,177.8555781791764,117.57606103652847,,Generation 71,217.28911998770505,178.21079055232315,
Generation 72,86.36705378205863,32.65998568614987,,Generation 72,82.23057862694472,50.88410488316447,,Generation 72,132.5736651030097,93.31990041953713,,Generation 72,164.7347572917092,117.53248953194884,,Generation 72,211.2575518543572,180.38833301777322,
Generation 73,52.627245976184476,30.02471331493166,,Generation 73,95.91214458258538,52.78524842075956,,Generation 73,146.29330502247277,96.64453644632863,,Generation 73,158.38868242745502,113.74747349452184,,Generation 73,228.05339965622142,178.72134826279557,
Generation 74,59.56443137241499,28.235742123404975,,Generation 74,102.89552801228717,51.13963497003374,,Generation 74,132.6409560687283,92.27092520949395,,Generation 74,150.43317052216506,118.58080126631535,,Generation 74,230.79494758848884,180.0623730752626,
Generation 75,38.9311072092546,25.468103305633008,,Generation 75,69.22510608593304,48.37581014131581,,Generation 75,129.92593389004188,92.92402015492019,,Generation 75,166.5226747844987,117.7352054140946,,Generation 75,232.65173674820423,178.01260324895168,
Generation 76,32.14181608078402,22.327023431102702,,Generation 76,74.0754544950198,48.25246177517408,,Generation 76,144.2190001573506,91.68218281062366,,Generation 76,172.05613749410398,121.17767334999769,,Generation 76,217.77268338203288,180.6647255435148,
Generation 77,63.71108235382172,22.419630007178057,,Generation 77,74.37357068274594,45.93956281916087,,Generation 77,149.6964220574381,96.35580676238942,,Generation 77,158.68565135735804,118.52567161963225,,Generation 77,214.49515129762824,181.7031734784225,
Generation 78,69.06556606357131,23.602999109566326,,Generation 78,75.5882641686655,45.9457258342419,,Generation 78,134.15251112689964,91.23491911774249,,Generation 78,168.9214143080838,119.92321241075615,,Generation 78,227.85283323471265,177.86368080460443,
Generation 79,69.0806597772492,25.395743983298985,,Generation 79,88.9168817398304,46.00433080588334,,Generation 79,129.2383300947015,92.78023699315384,,Generation 79,157.2284959451754,118.66131151857132,,Generation 79,228.8729532275569,173.18388010789897,
Generation 80,55.13915213289513,22.607150799428382,,Generation 80,91.82106925580993,47.29295485224259,,Generation 80,142.90078516278035,90.45649863888934,,Generation 80,172.72916393267533,116.92816927563172,,Generation 80,233.24208162752285,173.5950676097375,
Generation 81,54.33618852513766,20.92268625651866,,Generation 81,94.9168376290294,47.21635640246495,,Generation 81,129.33416410697933,90.14299996585316,,Generation 81,173.26076506385456,113.46269452041099,,Generation 81,217.54412144155708,170.5950305741469,
Generation 82,73.18752183481041,22.554468186012286,,Generation 82,80.1581752054818,45.17966112316833,,Generation 82,106.37848362780643,86.70613372310208,,Generation 82,160.0698577069458,114.49960944342354,,Generation 82,228.2434089864078,166.94167744376682,
