Number of Runs,1
Number of Generations,1000
N (Size of Cromosome),5
P (Size of Population),20

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.01

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,
Generations,Mean,Lowest,All Gene Stand Div,
Generation 1,69.09683208643219,44.7476411463074,2.3401653135442584,
Generation 2,59.178059931696225,37.905252184998965,1.8767518521710425,
Generation 3,43.85773789486075,25.982769273048564,1.4707672101668003,
Generation 4,36.81408662593293,25.982769273048564,1.3801085353131206,
Generation 5,32.082011419993954,23.578045569336208,1.3300124757125757,
Generation 6,26.814993594926356,25.28628354034647,0.7182115503579971,
Generation 7,25.460404973521992,23.578045569336208,0.7110233364156421,
Generation 8,25.235851496868293,23.578045569336208,0.777351462960555,
Generation 9,23.834281264987748,23.578045569336208,0.7559844395348234,
Generation 10,23.578045569336208,23.578045569336208,0.7478793383421285,
Generation 11,24.58010666239885,23.578045569336208,0.7463811232456079,
Generation 12,24.307859101893996,23.578045569336208,0.7467892845195344,
Generation 13,23.457180698233813,21.16074814728831,0.7627502296445309,
Generation 14,24.91276169238796,21.16074814728831,0.9280996745251139,
Generation 15,22.49026172941465,21.16074814728831,0.8666242398839428,
Generation 16,22.725824948331727,21.16074814728831,0.9501752509267922,
Generation 17,21.160748147288306,21.16074814728831,0.9764100224506868,
Generation 18,21.144949411907607,20.844773439674356,0.9774672416115452,
Generation 19,21.113351941146213,20.844773439674356,0.9795772005532623,
Generation 20,21.06595573500412,20.844773439674356,0.9827310125952256,
Generation 21,21.48300679567929,20.844773439674356,0.9900166974111079,
Generation 22,21.48878825742051,20.844773439674356,0.9949332255560963,
Generation 23,22.956971084824808,16.217539981476214,1.0190720497962626,
Generation 24,21.985997525589276,16.217539981476214,1.004714284449079,
Generation 25,19.921338850703496,16.217539981476214,1.0129186259140588,
Generation 26,20.333578819612484,16.217539981476214,0.962381764370143,
Generation 27,17.595517291012502,15.180126412476334,0.7656559204089842,
Generation 28,17.37523680429657,15.180126412476334,0.7205302745468273,
Generation 29,16.16566930302622,15.180126412476334,0.6480897919476873,
Generation 30,18.079548417310427,15.180126412476334,0.6410484107987864,
Generation 31,15.85444523232626,15.180126412476334,0.6350459726009846,
Generation 32,16.3176983114984,15.180126412476334,0.8542990963601019,
Generation 33,15.180126412476337,15.180126412476334,0.6054536690132869,
