Number of Runs,1,,,,,,
,,,,,,,
Number of Generations,2000,,,,,,
,,,,,,,
N (Size of Cromosome),100,,,,,,
,,,,,,,
P (Size of Population),1000,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Selection,Survivor,,,,,,
,,,,,,,
Survivor Elite percentage,0.2,,,,,,
,,,,,,,
Crossover,Uniform,,,,,,
,,,,,,,
Uniform probablitly,0.5,,,,,,
,,,,,,,
Mutation,Creep,,,,,,
,,,,,,,
Step size,0.5,Mutation Rate,0.01,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene),,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Run 1,,,,,,,
,,,,,,,
Generations,Mean,Lowest,,,,,
,,,,,,,
Generation 1,1783.600329,1493.564781,,,,,
,,,,,,,
Generation 2,1673.359364,1428.823054,,,,,
,,,,,,,
Generation 3,1575.545333,1334.165409,,,,,
,,,,,,,
Generation 4,1481.461767,1227.58584,,,,,
,,,,,,,
Generation 5,1390.800878,1176.370195,,,,,
,,,,,,,
Generation 6,1304.717927,1088.091589,,,,,
,,,,,,,
Generation 7,1219.773907,995.8512051,,,,,
,,,,,,,
Generation 8,1141.821915,891.1194705,,,,,
,,,,,,,
Generation 9,1072.329995,869.8709103,,,,,
,,,,,,,
Generation 10,1001.049015,713.7124665,,,,,
,,,,,,,
Generation 11,929.7361145,726.2111292,,,,,
,,,,,,,
Generation 12,864.4741858,673.607576,,,,,
,,,,,,,
Generation 13,804.2011818,629.386401,,,,,
,,,,,,,
Generation 14,747.5067469,593.2005997,,,,,
,,,,,,,
Generation 15,689.8381372,519.9846522,,,,,
,,,,,,,
Generation 16,644.2306514,516.4942356,,,,,
,,,,,,,
Generation 17,601.7084925,454.7064871,,,,,
,,,,,,,
Generation 18,559.0081966,415.8751505,,,,,
,,,,,,,
Generation 19,521.9894974,386.9295601,,,,,
,,,,,,,
Generation 20,480.5889076,372.5732477,,,,,
,,,,,,,
Generation 21,449.2986285,347.7122993,,,,,
,,,,,,,
Generation 22,419.3301133,307.6100945,,,,,
,,,,,,,
Generation 23,391.4436074,290.9058978,,,,,
,,,,,,,
Generation 24,367.1974945,270.1917115,,,,,
,,,,,,,
Generation 25,338.3724901,264.6257279,,,,,
,,,,,,,
Generation 26,315.065043,247.1299627,,,,,
,,,,,,,
Generation 27,294.2436035,220.5581091,,,,,
,,,,,,,
Generation 28,281.9015171,211.9315982,,,,,
,,,,,,,
Generation 29,268.8837693,197.4556658,,,,,
,,,,,,,
Generation 30,247.7858896,189.8955511,,,,,
,,,,,,,
Generation 31,240.8809136,174.9846746,,,,,
,,,,,,,
Generation 32,228.5065063,168.8464896,,,,,
,,,,,,,
Generation 33,211.8615722,159.5749522,,,,,
,,,,,,,
Generation 34,204.9584438,149.2474821,,,,,
,,,,,,,
Generation 35,196.7263933,140.1966014,,,,,
,,,,,,,
Generation 36,188.1364812,132.6089764,,,,,
,,,,,,,
Generation 37,180.8381587,130.9048932,,,,,
,,,,,,,
Generation 38,164.7937118,123.1527053,,,,,
,,,,,,,
Generation 39,163.2343799,120.2301926,,,,,
,,,,,,,
Generation 40,157.2398149,114.0087454,,,,,
