Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.02

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 38,338.5139257324427,290.49483341686835,,Generation 38,359.30946301584333,302.59524557125746,,Generation 38,333.39164955044043,288.3339281685237,,Generation 38,342.07423032455233,302.32987377539325,,Generation 38,324.6004318291432,280.47475804769294,
Generation 39,329.9477288275343,289.6364543462835,,Generation 39,346.42226443477296,296.3074922869282,,Generation 39,326.5371023467046,290.53848619957944,,Generation 39,338.91792108926114,297.64376511028274,,Generation 39,315.17701320953887,275.14959173205295,
Generation 40,323.6029859555098,284.380231932505,,Generation 40,337.75064320157645,287.2014102182976,,Generation 40,318.99516282026934,286.06210357508917,,Generation 40,335.82982211991737,290.173960070343,,Generation 40,310.2616411792871,266.44327418245655,
Generation 41,318.7899327567334,280.69664280826737,,Generation 41,331.8730937284752,281.43962223420215,,Generation 41,313.2360236546141,276.1738749977428,,Generation 41,330.86269423274854,289.8945952719545,,Generation 41,308.1146825698088,257.5703872023197,
Generation 42,314.99972143092,274.3166237506176,,Generation 42,322.1852188919281,279.6867686427088,,Generation 42,307.7389630172494,259.94069036843666,,Generation 42,327.57494306141615,286.11475413201197,,Generation 42,306.7026180672978,253.5371861549071,
Generation 43,313.9723384705353,271.06292900504593,,Generation 43,316.5579044142315,272.65267322374586,,Generation 43,303.35295465835713,264.5031908116699,,Generation 43,323.7591779635812,281.19912152348,,Generation 43,296.67077161066345,252.4025983721275,
Generation 44,308.3062737669283,271.4169014091565,,Generation 44,306.8451895910822,264.44388479698387,,Generation 44,298.49872390964856,252.18960789795722,,Generation 44,317.4293147350773,279.42325452516,,Generation 44,290.36752664636504,247.43412179938286,
Generation 45,306.6284214606946,256.26557562266964,,Generation 45,305.1339953717396,261.6914070422607,,Generation 45,293.37962994177263,252.76498353545992,,Generation 45,311.97484231200133,273.03006019978784,,Generation 45,287.70659619953744,244.49588004865473,
Generation 46,296.1636771500347,263.0184278712825,,Generation 46,295.1210602674782,257.2463493972027,,Generation 46,292.17655207413935,245.1175954445191,,Generation 46,308.8731800296282,254.61033804283147,,Generation 46,279.70248144060787,239.04949850222135,
Generation 47,291.7199034462957,262.48648679734424,,Generation 47,288.54056245125884,251.5995368447683,,Generation 47,284.7731221685094,238.74361730768373,,Generation 47,303.42304288214206,258.6616869944103,,Generation 47,275.0089842247047,231.5743014859928,
Generation 48,284.75061260617395,259.03695931552,,Generation 48,283.30851780268955,244.9980785210057,,Generation 48,280.0383751173536,236.90150819399696,,Generation 48,297.8252600812381,238.23461124515268,,Generation 48,270.07115840676215,235.98188952515954,
Generation 49,285.09879357289543,251.42483304128996,,Generation 49,277.8109391309198,247.31732496246138,,Generation 49,272.81565922740884,234.22205263333763,,Generation 49,289.96304059137213,245.14773592575648,,Generation 49,263.7377356365907,230.57764571670782,
Generation 50,284.56191619337403,242.903729920072,,Generation 50,274.32164364608127,242.16889718095047,,Generation 50,268.08641614054955,227.3046491494656,,Generation 50,284.2318969209974,246.30856450705505,,Generation 50,261.38254172615063,230.57764571670782,
Generation 51,277.2762030444629,240.39342058011505,,Generation 51,272.82745235141033,237.08827343117537,,Generation 51,263.82832743613557,222.01429523662455,,Generation 51,277.6693085292425,233.67697092015533,,Generation 51,257.53206807759096,226.75650813189736,
Generation 52,270.10804185403106,234.07441742870355,,Generation 52,270.77455020328904,240.52135675616614,,Generation 52,260.69874803062726,217.7463227782714,,Generation 52,271.17109056309164,232.05705968754637,,Generation 52,256.58318868341144,226.1654906328082,
Generation 53,267.9467794770778,228.6019297693499,,Generation 53,268.21677114702317,228.30607148169497,,Generation 53,254.48466626856373,203.24297977944195,,Generation 53,265.887129429291,222.66416924529233,,Generation 53,256.488036839563,224.17678577484037,
Generation 54,264.4168109286962,227.71432358960158,,Generation 54,262.03257401365,217.40802732359214,,Generation 54,246.235216855468,206.3724482114186,,Generation 54,258.9312328247833,220.7324633949395,,Generation 54,255.4795020434529,220.56890807922161,
Generation 55,259.48326796741696,225.5336142528315,,Generation 55,258.22733565566585,215.18458168637108,,Generation 55,244.70503271580827,206.92140501523795,,Generation 55,253.04012271407922,219.85291505702094,,Generation 55,251.45879185834093,217.0657761428589,
Generation 56,257.27702981521287,223.0335303432929,,Generation 56,251.53505308106685,215.47809048464444,,Generation 56,239.39765397633036,203.58854809288584,,Generation 56,246.05860434111452,214.13189821801643,,Generation 56,244.5042210590522,208.83728478220598,
Generation 57,257.53983634386736,215.2883345061748,,Generation 57,248.81747507814075,212.22308321076036,,Generation 57,237.68326329578198,204.2072669811754,,Generation 57,240.43511754592228,208.3685210550425,,Generation 57,241.52661512463771,206.4223677580021,
Generation 58,259.4059765262987,214.70689942272168,,Generation 58,246.2830782789379,214.82594691320128,,Generation 58,235.03796057001645,199.83765086042104,,Generation 58,235.36183664667908,195.63221119081277,,Generation 58,237.33643564834065,207.2045846035536,
Generation 59,253.56575585951535,216.27130443482872,,Generation 59,248.69750720758694,213.63258877936448,,Generation 59,232.76796863811796,198.22186379982486,,Generation 59,231.12107637627236,193.24381416194194,,Generation 59,233.10327803831487,206.1937872057715,
Generation 60,249.73252972544805,210.55916753004453,,Generation 60,247.8017297778992,206.75487355544135,,Generation 60,229.33314917032078,189.69472183318783,,Generation 60,225.28613644283075,192.3499818722495,,Generation 60,233.8207006940506,202.5220120634243,
Generation 61,242.72023810032613,210.78024291966187,,Generation 61,242.91843230994672,212.13961904214466,,Generation 61,225.4131413289166,193.25412110245145,,Generation 61,221.98832660330743,191.21477265176065,,Generation 61,232.49320467802704,200.32634247679755,
Generation 62,237.75748876323792,201.90025834852486,,Generation 62,237.0168154381399,207.36950537529663,,Generation 62,227.1499800026553,193.5569905959486,,Generation 62,219.99026433362644,190.0612162228624,,Generation 62,231.35447425597363,197.08727436025458,
Generation 63,235.9596277360574,206.7573439758521,,Generation 63,237.6104390327024,201.6805306871447,,Generation 63,223.79354766804542,189.59901987229216,,Generation 63,215.80433179856303,186.54584359336457,,Generation 63,228.88470632147667,195.98426791322606,
Generation 64,234.3657012498425,205.23972785619446,,Generation 64,233.8240850549487,198.55841725821983,,Generation 64,221.76537209779727,188.8968046800079,,Generation 64,211.99114367682162,183.65433483583809,,Generation 64,226.8254565913077,194.55752001129792,
Generation 65,232.3954052170558,203.9499146044476,,Generation 65,230.18322256994867,200.61885336971307,,Generation 65,222.353513296205,188.57571107043225,,Generation 65,210.63041743241973,183.3819350856454,,Generation 65,220.4718199622115,187.63217565968898,
Generation 66,227.3874291814753,201.82949763546083,,Generation 66,228.8952821468375,195.62469906260537,,Generation 66,219.17657608257076,185.4991938487226,,Generation 66,211.68344281433812,173.84981273448545,,Generation 66,217.66385721585743,190.8706735868385,
Generation 67,231.97057819721792,200.0249776707526,,Generation 67,228.80836176129415,194.6230246072097,,Generation 67,215.66719574846817,183.0955022425536,,Generation 67,209.08711211181802,178.77156306738857,,Generation 67,215.2887512743249,184.2079582833976,
Generation 68,232.72072099087592,195.2439914868114,,Generation 68,224.3913855926595,192.51091799992412,,Generation 68,211.9079617895352,181.56921461470006,,Generation 68,204.073306590726,174.89625994923392,,Generation 68,213.88515863666115,181.5996594097395,
Generation 69,227.83507743767314,191.49158482972757,,Generation 69,223.92448333695705,187.03091900629238,,Generation 69,208.64298403697637,179.36123993484978,,Generation 69,198.11741729141414,174.6293902973814,,Generation 69,210.7744098590434,180.5816466377671,
Generation 70,223.98227835141705,187.2686340366206,,Generation 70,225.06831421038194,184.885665367128,,Generation 70,208.09352977713152,177.18581229629365,,Generation 70,197.11634452352345,174.0278176672109,,Generation 70,212.12549275510293,177.5851910022111,
Generation 71,226.88412838536973,193.25572024266876,,Generation 71,218.6605379271927,182.6766973878308,,Generation 71,212.62345872841385,178.39523296348636,,Generation 71,198.07863052806508,171.13344434269436,,Generation 71,210.88811127360913,176.18009662098984,
Generation 72,227.22862421594903,191.9180251464668,,Generation 72,212.08169835662312,180.01790548416545,,Generation 72,211.62739816289155,175.9296418472711,,Generation 72,198.89806400820734,172.48152245505116,,Generation 72,205.82831117488595,175.72383777089806,
Generation 73,224.50676050553844,187.04503635129709,,Generation 73,207.11538229628795,181.4830764144192,,Generation 73,209.2308635541262,175.8264105759373,,Generation 73,198.86188269668298,170.32293870888236,,Generation 73,204.4881763206084,173.73413515493644,
Generation 74,221.10263753941308,190.20770840385262,,Generation 74,206.92611283617092,176.6083366038515,,Generation 74,204.78683299873094,171.8908427214334,,Generation 74,192.66117663694092,167.76789497575226,,Generation 74,201.06977536485851,170.91572950180966,
Generation 75,222.30546922744503,182.93184031003693,,Generation 75,211.9998308912574,176.50349575587222,,Generation 75,201.89345791379023,170.4975788120273,,Generation 75,192.13988767657847,166.8791125270601,,Generation 75,201.7121178309801,173.92023705014572,
Generation 76,215.99594413639807,183.61050570202178,,Generation 76,210.27175191957897,181.52118864805027,,Generation 76,197.592477703265,168.85586735403444,,Generation 76,190.65305664550263,166.52613696663673,,Generation 76,201.56378171937092,171.80804528805572,
Generation 77,209.34393195641613,180.1335306182591,,Generation 77,210.12588251196627,181.49681048128127,,Generation 77,195.68333550977505,163.28044843352257,,Generation 77,188.64708692193213,163.35955424804638,,Generation 77,199.55827297878528,171.04158954357467,
Generation 78,205.3078981579295,177.68900493243473,,Generation 78,210.94537924916534,178.87564198944017,,Generation 78,191.8749467749363,166.49954879899212,,Generation 78,186.93065853372693,162.9206428788233,,Generation 78,197.15140843810934,171.7557298602087,
Generation 79,204.46759962865858,170.7427508153603,,Generation 79,210.09040674810745,180.5721200555182,,Generation 79,190.93316385624072,166.2267070498774,,Generation 79,191.98169165827588,161.08327456480527,,Generation 79,192.5273201505467,168.0802144160739,
Generation 80,200.80458296446525,165.6178814588285,,Generation 80,209.26666566508916,176.84639574323103,,Generation 80,187.68575506022987,162.02934839273996,,Generation 80,194.40060555251875,160.5607859859938,,Generation 80,196.67182073283692,169.84495622046802,
Generation 81,196.16015505040573,160.67786805242508,,Generation 81,202.86095297165156,175.73735635001833,,Generation 81,187.9245720860934,161.889161659798,,Generation 81,190.8915509881229,160.03419197154085,,Generation 81,199.73404730729587,165.3410219389366,
Generation 82,195.40464120830657,161.81360161122018,,Generation 82,202.55131011845475,178.22476882172123,,Generation 82,188.0966556408464,160.81374490410383,,Generation 82,187.82881360616767,159.2189202095061,,Generation 82,197.58314798663858,165.62712117629087,
Generation 83,191.27240609151715,161.23648537522865,,Generation 83,200.724876809121,174.72497515838143,,Generation 83,186.69303882519486,161.39288389659248,,Generation 83,185.5352487744782,158.92111675228,,Generation 83,193.20133203726004,165.95016495836467,
Generation 84,191.80138905977495,159.15209898200885,,Generation 84,200.23173905857738,174.82478662903657,,Generation 84,183.7463133917119,158.15508122094514,,Generation 84,185.4161644595299,157.3606664637398,,Generation 84,191.2526743376197,161.7102230169794,
Generation 85,190.87026596662977,158.29608217765553,,Generation 85,199.7463813215164,173.80040516382758,,Generation 85,182.92454045352252,158.45136454916155,,Generation 85,184.89593949321096,155.7098061376647,,Generation 85,190.39263459121455,163.31556557690055,
Generation 86,187.5199453445662,154.6101570224414,,Generation 86,201.50937638037612,170.6612866460132,,Generation 86,183.12630475030946,155.50505912386575,,Generation 86,186.29053289049003,155.877289847846,,Generation 86,189.04368342870956,160.76092741714683,
Generation 87,185.05393477819848,153.4228842147768,,Generation 87,200.80280096396515,167.82187202813384,,Generation 87,186.70513684400714,157.9366671984011,,Generation 87,184.77410446115823,154.08060914510634,,Generation 87,189.3855599240061,161.0426522386922,
Generation 88,182.10801335622168,148.8869826730047,,Generation 88,198.93787381092997,166.10654423662606,,Generation 88,182.62115346300868,152.5593277379137,,Generation 88,181.77618377441922,151.41819767876075,,Generation 88,191.01616642359727,160.7660386880234,
Generation 89,177.46429303242022,148.1496065762609,,Generation 89,198.71708171002564,164.55359316623833,,Generation 89,178.97463393278989,152.4824650054111,,Generation 89,177.83233974944665,149.17678645191745,,Generation 89,192.99830120632907,159.7745307845962,
Generation 90,176.78447555219282,142.99861233829165,,Generation 90,195.44947738036572,161.27463637033225,,Generation 90,178.67275877210577,153.54448377466292,,Generation 90,177.83130889580244,149.12086666123378,,Generation 90,193.0551395507895,154.41589598739915,
Generation 91,176.21560281352993,143.67799547392815,,Generation 91,189.00298664428473,158.92470727995737,,Generation 91,175.84098059126526,151.24727918297503,,Generation 91,175.0356106281713,149.59612559849984,,Generation 91,188.4302163483322,156.21866811626182,
Generation 92,173.9519760112873,141.99620330725725,,Generation 92,189.93846410758653,155.14204883798766,,Generation 92,176.49010650855965,150.15874678747753,,Generation 92,177.46834676269958,149.0197679461379,,Generation 92,182.30961181439375,155.59544613453704,
Generation 93,171.88210541992282,144.05714355810517,,Generation 93,185.8943860012053,154.9767944193003,,Generation 93,173.33951209681905,150.16051137927582,,Generation 93,174.0619687970995,147.93987986247737,,Generation 93,182.22499281098422,148.68320225205798,
Generation 94,171.72899527414705,138.9017438983517,,Generation 94,183.29239057480933,155.01657921812978,,Generation 94,172.4783606139378,147.72255079168303,,Generation 94,172.2262665151121,145.14073656775963,,Generation 94,182.876965146952,152.2015356250863,
Generation 95,173.0896744272402,144.5202855317001,,Generation 95,183.97174219705968,153.08044662197904,,Generation 95,172.75332303138504,146.92908192678874,,Generation 95,173.05118091645664,145.94168126795557,,Generation 95,183.04567433120533,151.4525181921315,
Generation 96,168.00381039100228,139.33670944391554,,Generation 96,182.10593500677325,153.9553055142352,,Generation 96,171.1030495744921,147.15846430663498,,Generation 96,172.86916335563808,146.76726057837118,,Generation 96,184.16501194076707,151.461209938274,
Generation 97,168.73189699999745,137.95141469007513,,Generation 97,183.30482248985564,154.21216659236632,,Generation 97,168.3041758730189,144.89660440191562,,Generation 97,169.91028958101032,143.12300542685853,,Generation 97,185.21877041251358,151.7008667704347,
Generation 98,169.39418786642503,137.63753915707252,,Generation 98,180.0517986322082,153.74499014730532,,Generation 98,173.40954049316937,145.2502021746576,,Generation 98,168.34546801733225,143.71888155935437,,Generation 98,183.6756022710579,147.36070437617946,
Generation 99,166.10393531325033,135.9000185962824,,Generation 99,178.8962421053596,152.3846651988663,,Generation 99,175.01640387094943,145.28155430341678,,Generation 99,164.41750681680517,140.24206165262615,,Generation 99,184.90477856894165,151.93347340145488,
Generation 100,165.83587132644124,134.9118370638364,,Generation 100,178.85299895884415,151.58013125549382,,Generation 100,176.95334364039445,141.4211852236367,,Generation 100,164.5579695597159,138.56158132193343,,Generation 100,182.46610190432568,148.1674172149883,
Best,165.83587132644124,134.9118370638364,,Best,178.85299895884415,151.58013125549382,,Best,168.3041758730189,141.4211852236367,,Best,164.41750681680517,138.56158132193343,,Best,182.22499281098422,147.36070437617946,
Generation,100,100,,Generation,100,100,,Generation,97,100,,Generation,99,100,,Generation,93,98,

16-56-13
"The following was done with an adaptive random reset prob and a mutation prob, the rate at which they happen is 0.01 for rest and 0.02 for muation, the step rate is big little, randomly chosen and adaptive big 1,4 little 0.5 1"
