Number of Runs,1
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),100

Selection,Tornamunt
Tornamunt Size,2
Crossover,One Point

Mutation,Creep
Step size,0.5,Mutation Rate,0.4

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,
Generations,Mean,Lowest,
Generation 1,1774.3629997928047,1451.2002998224343,
Generation 2,1712.8355901548703,1490.6133288301835,
Generation 3,1635.060628846883,1449.3154413765535,
Generation 4,1586.3172370348045,1477.4831471689376,
Generation 5,1552.8794522529142,1379.6396848967063,
Generation 6,1522.3922211723466,1334.0553915839334,
Generation 7,1498.9685159814328,1318.1429162970808,
Generation 8,1476.855030893601,1354.571633424449,
Generation 9,1448.8284614587992,1306.9467906403704,
Generation 10,1411.5521409380756,1265.2120399349674,
Generation 11,1380.594596310391,1254.202991849894,
Generation 12,1351.4528727914956,1194.094753619292,
Generation 13,1322.4846691812836,1158.5189168929915,
Generation 14,1297.3933929277607,1122.4303977070183,
Generation 15,1273.235145852945,1162.8640819682198,
Generation 16,1247.56157806309,1162.8640819682198,
Generation 17,1219.8817839210467,1124.017395863384,
Generation 18,1204.9785918808861,1130.096520270733,
Generation 19,1184.8782345624188,1115.891556465185,
Generation 20,1171.4239414820095,1086.7741434624018,
Generation 21,1151.1466560027989,1086.7741434624018,
Generation 22,1133.2149228984656,1076.1653712470172,
Generation 23,1117.3460096382344,1082.367613501105,
Generation 24,1104.6663811848641,1061.6160633846137,
Generation 25,1092.4768149343975,1050.2444862235209,
Generation 26,1083.1958859801803,1050.2444862235209,
Generation 27,1075.0933490109544,1029.299831981927,
Generation 28,1067.0622697375243,1017.0203697513483,
Generation 29,1057.804867389121,1011.1085621148444,
Generation 30,1048.506240950342,983.1581577001076,
Generation 31,1036.8658574017816,983.1581577001076,
Generation 32,1026.3730852515791,983.1581577001076,
Generation 33,1016.2453062168702,977.2463500636037,
Generation 34,1006.1773001950579,976.7893375053809,
Generation 35,1000.1922737184017,976.7893375053809,
Generation 36,993.6790383472379,972.1132247272949,
Generation 37,986.6333890618116,969.5022370538704,
Generation 38,981.1698746259674,969.5022370538704,
Generation 39,977.1386281840236,966.9843420024848,
Generation 40,974.4947007249715,965.0903105788307,
Generation 41,972.9430894047119,965.0903105788307,
Generation 42,971.1576246563568,957.1240163185403,
Generation 43,968.5687379117079,957.1240163185403,
Generation 44,966.4664171342723,952.2799291074875,
Generation 45,961.9978707924549,952.2799291074875,
Generation 46,959.1416458209491,952.2799291074875,
Generation 47,957.3162527188401,952.2799291074875,
Generation 48,956.7685469754762,952.2799291074875,
Generation 49,956.4917697560422,952.0391110625969,
Generation 50,955.6600401530536,952.0391110625969,
Generation 51,954.3957611172818,952.0391110625969,
Generation 52,953.3171178374567,952.0391110625969,
Generation 53,952.5799032556148,952.0391110625969,
Generation 54,952.1884182504291,952.0391110625969,
Generation 55,952.1282137392056,952.0391110625969,
Generation 56,952.063192867084,952.0391110625969,
Generation 57,952.0415192430436,952.0391110625969,
Generation 58,952.0391110625947,952.0391110625969,
Generation 59,952.0391110625947,952.0391110625969,
Generation 60,952.0391110625947,952.0391110625969,
Generation 61,952.0391110625947,952.0391110625969,
Generation 62,952.0391110625947,952.0391110625969,
Generation 63,952.0391110625947,952.0391110625969,
Generation 64,952.0391110625947,952.0391110625969,
Generation 65,952.0391110625947,952.0391110625969,
Generation 66,952.0391110625947,952.0391110625969,
Generation 67,952.0391110625947,952.0391110625969,
Generation 68,952.0391110625947,952.0391110625969,
Generation 69,952.0391110625947,952.0391110625969,
Generation 70,952.0391110625947,952.0391110625969,
Generation 71,952.0391110625947,952.0391110625969,
Generation 72,952.0391110625947,952.0391110625969,
Generation 73,952.0391110625947,952.0391110625969,
Generation 74,952.0391110625947,952.0391110625969,
Generation 75,952.0391110625947,952.0391110625969,
Generation 76,952.0391110625947,952.0391110625969,
Generation 77,952.0391110625947,952.0391110625969,
Generation 78,952.0391110625947,952.0391110625969,
Generation 79,952.0391110625947,952.0391110625969,
Generation 80,952.0391110625947,952.0391110625969,
Generation 81,952.0391110625947,952.0391110625969,
Generation 82,952.0391110625947,952.0391110625969,
Generation 83,952.0391110625947,952.0391110625969,
Generation 84,952.0391110625947,952.0391110625969,
Generation 85,952.0391110625947,952.0391110625969,
Generation 86,952.0391110625947,952.0391110625969,
Generation 87,952.0391110625947,952.0391110625969,
Generation 88,952.0391110625947,952.0391110625969,
Generation 89,952.0391110625947,952.0391110625969,
Generation 90,952.0391110625947,952.0391110625969,
Generation 91,952.0391110625947,952.0391110625969,
Generation 92,952.0391110625947,952.0391110625969,
Generation 93,952.0391110625947,952.0391110625969,
Generation 94,952.0391110625947,952.0391110625969,
Generation 95,952.0391110625947,952.0391110625969,
Generation 96,952.0391110625947,952.0391110625969,
Generation 97,952.0391110625947,952.0391110625969,
Generation 98,952.0391110625947,952.0391110625969,
Generation 99,952.0391110625947,952.0391110625969,
Generation 100,952.0391110625947,952.0391110625969,
Best,952.0391110625947,952.0391110625969,
Generation,58,49,

1,1,-,5,9,-,5,3
