Number of Runs,1
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),100

Selection,Tornamunt
Tornamunt Size,2
Crossover,One Point

Mutation,Creep
Step size,0.5,Mutation Rate,0.2

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,
Generations,Mean,Lowest,
Generation 1,1777.9993110504522,1565.6745154653722,
Generation 2,1728.823128456626,1466.5711904173606,
Generation 3,1677.2336952523283,1476.7186345266427,
Generation 4,1632.564679921018,1425.6603662876123,
Generation 5,1589.2262853745474,1397.951780444494,
Generation 6,1548.178017751611,1416.5325073043211,
Generation 7,1521.3919886786568,1401.7594179343837,
Generation 8,1495.1146378420578,1379.180276844923,
Generation 9,1461.4012212876703,1372.1219537330708,
Generation 10,1434.2260752966392,1324.6206513403001,
Generation 11,1412.8582061505213,1300.8152649376404,
Generation 12,1381.9025749511884,1203.3603340611485,
Generation 13,1365.64183140137,1268.2995420338075,
Generation 14,1338.3265518234773,1220.3357036192388,
Generation 15,1309.6536491440188,1213.8612947736206,
Generation 16,1291.7201791292218,1215.3152631115177,
Generation 17,1271.2936029488023,1208.034845281412,
Generation 18,1249.4554004741717,1203.6403573269602,
Generation 19,1234.0838959154876,1197.520592976261,
Generation 20,1223.9129706167648,1201.7327197883108,
Generation 21,1218.7725474900626,1197.520592976261,
Generation 22,1214.3657089061912,1193.825306497435,
Generation 23,1210.0640536724197,1193.1261050218093,
Generation 24,1204.5802547027567,1179.5342418536202,
Generation 25,1199.5020525690043,1179.9743005208516,
Generation 26,1195.0781587685367,1172.8201417598455,
Generation 27,1192.5430686540644,1177.2477219670204,
Generation 28,1189.850959334793,1170.7927646816397,
Generation 29,1186.4569190215882,1164.0959174660625,
Generation 30,1180.9284210126661,1164.0959174660625,
Generation 31,1175.516716092927,1156.9417587050564,
Generation 32,1169.7586428567877,1154.7840463403832,
Generation 33,1165.8001372021733,1154.7840463403832,
Generation 34,1161.6487373227737,1154.7840463403832,
Generation 35,1159.409228710192,1154.7840463403832,
Generation 36,1156.976887636891,1154.7840463403832,
Generation 37,1155.5153755970987,1154.7840463403832,
Generation 38,1154.8272005876777,1154.7840463403832,
Generation 39,1154.7840463403843,1154.7840463403832,
Generation 40,1154.7840463403843,1154.7840463403832,
Generation 41,1154.7840463403843,1154.7840463403832,
Generation 42,1154.7840463403843,1154.7840463403832,
Generation 43,1154.7840463403843,1154.7840463403832,
Generation 44,1154.7840463403843,1154.7840463403832,
Generation 45,1154.7840463403843,1154.7840463403832,
Generation 46,1154.7840463403843,1154.7840463403832,
Generation 47,1154.7840463403843,1154.7840463403832,
Generation 48,1154.7840463403843,1154.7840463403832,
Generation 49,1154.7840463403843,1154.7840463403832,
Generation 50,1154.7840463403843,1154.7840463403832,
Generation 51,1154.7840463403843,1154.7840463403832,
Generation 52,1154.7840463403843,1154.7840463403832,
Generation 53,1154.7840463403843,1154.7840463403832,
Generation 54,1154.7840463403843,1154.7840463403832,
Generation 55,1154.7840463403843,1154.7840463403832,
Generation 56,1154.7840463403843,1154.7840463403832,
Generation 57,1154.7840463403843,1154.7840463403832,
Generation 58,1154.7840463403843,1154.7840463403832,
Generation 59,1154.7840463403843,1154.7840463403832,
Generation 60,1154.7840463403843,1154.7840463403832,
Generation 61,1154.7840463403843,1154.7840463403832,
Generation 62,1154.7840463403843,1154.7840463403832,
Generation 63,1154.7840463403843,1154.7840463403832,
Generation 64,1154.7840463403843,1154.7840463403832,
Generation 65,1154.7840463403843,1154.7840463403832,
Generation 66,1154.7840463403843,1154.7840463403832,
Generation 67,1154.7840463403843,1154.7840463403832,
Generation 68,1154.7840463403843,1154.7840463403832,
Generation 69,1154.7840463403843,1154.7840463403832,
Generation 70,1154.7840463403843,1154.7840463403832,
Generation 71,1154.7840463403843,1154.7840463403832,
Generation 72,1154.7840463403843,1154.7840463403832,
Generation 73,1154.7840463403843,1154.7840463403832,
Generation 74,1154.7840463403843,1154.7840463403832,
Generation 75,1154.7840463403843,1154.7840463403832,
Generation 76,1154.7840463403843,1154.7840463403832,
Generation 77,1154.7840463403843,1154.7840463403832,
Generation 78,1154.7840463403843,1154.7840463403832,
Generation 79,1154.7840463403843,1154.7840463403832,
Generation 80,1154.7840463403843,1154.7840463403832,
Generation 81,1154.7840463403843,1154.7840463403832,
Generation 82,1154.7840463403843,1154.7840463403832,
Generation 83,1154.7840463403843,1154.7840463403832,
Generation 84,1154.7840463403843,1154.7840463403832,
Generation 85,1154.7840463403843,1154.7840463403832,
Generation 86,1154.7840463403843,1154.7840463403832,
Generation 87,1154.7840463403843,1154.7840463403832,
Generation 88,1154.7840463403843,1154.7840463403832,
Generation 89,1154.7840463403843,1154.7840463403832,
Generation 90,1154.7840463403843,1154.7840463403832,
Generation 91,1154.7840463403843,1154.7840463403832,
Generation 92,1154.7840463403843,1154.7840463403832,
Generation 93,1154.7840463403843,1154.7840463403832,
Generation 94,1154.7840463403843,1154.7840463403832,
Generation 95,1154.7840463403843,1154.7840463403832,
Generation 96,1154.7840463403843,1154.7840463403832,
Generation 97,1154.7840463403843,1154.7840463403832,
Generation 98,1154.7840463403843,1154.7840463403832,
Generation 99,1154.7840463403843,1154.7840463403832,
Generation 100,1154.7840463403843,1154.7840463403832,
Best,1154.7840463403843,1154.7840463403832,
Generation,39,32,

1,1,-,5,3,-,3,8
