Number of Runs,1
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),100

Selection,Survivor
Survivor Elite percentage,0.6
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,1,Mutation Rate,0.3

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,
Generation 31,601.8997811027187,538.2806126139012,1.6581430574855556,
Generation 32,587.6549884198041,519.1769608136533,1.6594348743165637,
Generation 33,573.700782450243,520.684805644192,1.6411491599174886,
Generation 34,561.5410119559047,499.51740996390936,1.6343185873529487,
Generation 35,545.9074064889771,475.3099311758159,1.6186642322697757,
Generation 36,533.5960336499932,469.12817416833127,1.608854826824006,
Generation 37,526.4313435056499,460.4970540703073,1.592176741109124,
Generation 38,517.9564248773735,447.03328382887514,1.580262088613016,
Generation 39,505.92018366820906,450.3585210638838,1.5674497385712702,
Generation 40,497.07418495193383,448.6231557513064,1.5511969064755928,
Generation 41,492.0210939222637,440.6425821856725,1.5385753743917856,
Generation 42,482.4939677224029,423.7681495620428,1.5276236684308178,
Generation 43,474.2445484520657,420.8536488906425,1.514662865136921,
Generation 44,466.6780983102852,409.65544397782753,1.5037148441741686,
Generation 45,459.0591856190812,414.69015430003265,1.493708777988334,
Generation 46,448.76970421350524,396.54382935252545,1.4811077333229585,
Generation 47,440.72908864649236,385.9977053468091,1.4779836715412158,
Generation 48,438.52910934491354,363.4955715669805,1.4737748747361534,
Generation 49,430.8481022433144,381.8907017844359,1.4742813111662723,
Generation 50,421.3983801359804,380.67581351136346,1.4684680691577816,
Generation 51,418.685406098529,373.9127236135621,1.4674409497555394,
Generation 52,408.2777057982283,362.56698850055557,1.4648285704125672,
Generation 53,407.02364541713933,370.29765289245984,1.4691965161366256,
Generation 54,407.2825690142269,370.12657784305225,1.4722380176848602,
Generation 55,402.8800368991228,363.1715329050462,1.4666135755309033,
Generation 56,399.56092312235444,360.3385718349891,1.4628374404965132,
Generation 57,396.3476689856247,349.898070829119,1.4564136344042304,
Generation 58,390.1436978004108,339.72922852584577,1.4541544053595894,
Generation 59,388.5262412871066,340.09748871521424,1.4568938989707556,
Generation 60,382.06389319984885,332.0889331585414,1.4560968229486202,
Generation 61,374.72994607033047,337.18424918193307,1.4558300693043849,
Generation 62,371.1544953209513,332.8934433315334,1.4594694675584556,
Generation 63,369.4306807599304,327.6817086131364,1.4551483863563885,
Generation 64,366.4432696795621,331.11343478742435,1.4538283056757262,
Generation 65,361.71802980175227,323.08255286518784,1.4520639175850836,
Generation 66,361.72610191374775,320.3093904481249,1.4453590007355193,
Generation 67,361.00473464813194,321.4585459008771,1.44014926530731,
Generation 68,355.81180110747084,319.41209758295406,1.432322610407278,
Generation 69,350.57193618003924,313.907514611367,1.424577865683744,
Generation 70,349.70040573564916,310.60085292831366,1.4224114348647816,
Generation 71,345.8278867211669,308.9619323166403,1.4191289811883483,
Generation 72,603.9535673550008,452.3113348397312,1.4571645370054667,
Generation 73,732.9176425801999,584.8760798925745,1.4752884303329106,
Generation 74,829.985048527924,664.8243006783255,1.4818494163657405,
Generation 75,890.2614566999678,728.8164038030112,1.4919819428009358,
Generation 76,934.8561969004768,765.4700705992594,1.5069431000315718,
Generation 77,969.2803951747427,807.4982003084956,1.5100463515819214,
Generation 78,1005.2635817638965,836.5519430900493,1.518689687758054,
Generation 79,1026.3386117788386,848.6483421948653,1.525172883743567,
Generation 80,1046.1945666812196,876.2540062665189,1.5406205383789635,
Generation 81,1044.2544735658014,904.1949538685618,1.5524021272080128,
Generation 82,1053.9657919573021,863.0957228046544,1.556584946725063,
Generation 83,1047.9676798375276,897.9494584503379,1.5383300273761948,
Generation 84,1050.2633604303269,925.9041459705908,1.5661447194945273,
Generation 85,1052.1685065582276,883.8579081938991,1.5519193639727284,
Generation 86,1051.7902450000593,917.089487202986,1.5316184516552958,
Generation 87,1045.0113751602632,839.131611188763,1.514372472361138,
Generation 88,1031.037712695416,808.4632795155746,1.5254953363289563,
Generation 89,1037.383823219767,876.5332709993602,1.5447128000065966,
Generation 90,1045.816372736199,840.6597442251868,1.514845307447467,
Generation 91,1046.5899148865067,872.1454849119432,1.5143283259706124,
Generation 92,1046.878858515465,924.5358770888702,1.5218903562361992,
Generation 93,1048.9339070971662,925.4591472836548,1.5174908218304444,
Generation 94,1052.5206645714038,893.9493974636773,1.5012240292988677,
Generation 95,1043.3501917192089,834.440517713389,1.4857964264197925,
Generation 96,1048.821951481839,872.5972877760286,1.4825730353149205,
Generation 97,1046.6909875432198,856.8557629687843,1.4926072454344808,
Generation 98,1041.8106967239437,845.8215199515762,1.476731067230726,
Generation 99,1043.953406697237,894.8910793138632,1.479629174915792,
Generation 100,1044.667085796189,902.8367060094954,1.481462621688757,
Best,345.8278867211669,308.9619323166403,
Generation,71,71,

1,6,-,4,4,-,5,3
