Number of Runs,1,,,,,,
,,,,,,,
Number of Generations,1000,,,,,,
,,,,,,,
N (Size of Cromosome),100,,,,,,
,,,,,,,
P (Size of Population),100,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Selection,Survivor,,,,,,
,,,,,,,
Survivor Elite percentage,0.6,,,,,,
,,,,,,,
Crossover,Uniform,,,,,,
,,,,,,,
Uniform probablitly,0.5,,,,,,
,,,,,,,
Mutation,Creep,,,,,,
,,,,,,,
Step size,0.5,Mutation Rate,0.01,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene),,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Run 1,,,,,,,
,,,,,,,
Generations,Mean,Lowest,All Gene Stand Div,,,,
,,,,,,,
Generation 1,1789.460455,1579.659599,2.88600315,,,,
,,,,,,,
Generation 2,1731.523824,1491.273514,2.817122658,,,,
,,,,,,,
Generation 3,1667.965649,1509.941446,2.733080787,,,,
,,,,,,,
Generation 4,1604.709753,1385.476805,2.65755858,,,,
,,,,,,,
Generation 5,1542.286071,1371.719189,2.599699701,,,,
,,,,,,,
Generation 6,1485.669051,1328.294019,2.540987438,,,,
,,,,,,,
Generation 7,1434.525659,1280.459212,2.49340055,,,,
,,,,,,,
Generation 8,1379.946037,1219.054471,2.455561609,,,,
,,,,,,,
Generation 9,1330.635083,1150.394668,2.404141061,,,,
,,,,,,,
Generation 10,1270.262613,1049.365976,2.341340312,,,,
,,,,,,,
Generation 11,1212.540487,1029.258168,2.263130186,,,,
,,,,,,,
Generation 12,1164.774199,1029.258168,2.209547259,,,,
,,,,,,,
Generation 13,1125.41397,1010.023304,2.162849239,,,,
,,,,,,,
Generation 14,1083.35306,950.561979,2.113508546,,,,
,,,,,,,
Generation 15,1053.478729,924.7960903,2.098312217,,,,
,,,,,,,
Generation 16,1014.839857,885.6958999,2.065738713,,,,
,,,,,,,
Generation 17,973.9889612,818.5392801,2.007159621,,,,
,,,,,,,
Generation 18,938.9035347,831.5130576,1.973131223,,,,
,,,,,,,
Generation 19,907.0174337,770.1991455,1.941505432,,,,
,,,,,,,
Generation 20,878.012035,745.530726,1.911759581,,,,
,,,,,,,
Generation 21,851.5963447,754.9463212,1.881307841,,,,
,,,,,,,
Generation 22,827.780753,748.8824835,1.864749107,,,,
,,,,,,,
Generation 23,804.3046617,685.6615667,1.822869858,,,,
,,,,,,,
Generation 24,780.9724109,710.5485636,1.798633898,,,,
,,,,,,,
Generation 25,760.7132085,674.5207991,1.793704708,,,,
,,,,,,,
Generation 26,742.0567802,661.0135431,1.771708059,,,,
,,,,,,,
Generation 27,714.6465741,643.730966,1.728523603,,,,
,,,,,,,
Generation 28,695.1919883,614.4197579,1.693606394,,,,
,,,,,,,
Generation 29,673.920611,591.1939883,1.675860573,,,,
,,,,,,,
Generation 30,655.1953609,547.8181117,1.654830203,,,,
,,,,,,,
Generation 31,637.3276207,550.7975657,1.658218069,,,,
,,,,,,,
Generation 32,618.7697091,543.2053314,1.63151204,,,,
,,,,,,,
Generation 33,605.6093463,508.293963,1.610229112,,,,
,,,,,,,
Generation 34,589.928263,538.4384091,1.592921633,,,,
,,,,,,,
