Number of Runs,1,,,,,,
,,,,,,,
Number of Generations,100,,,,,,
,,,,,,,
N (Size of Cromosome),100,,,,,,
,,,,,,,
P (Size of Population),100,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Selection,Survivor,,,,,,
,,,,,,,
Survivor Elite percentage,0.2,,,,,,
,,,,,,,
Crossover,Uniform,,,,,,
,,,,,,,
Uniform probablitly,0.5,,,,,,
,,,,,,,
Mutation,Creep,,,,,,
,,,,,,,
Step size,0.5,Mutation Rate,0.1,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene),,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Run 1,,,,,,,
,,,,,,,
Generations,Mean,Lowest,,,,,
,,,,,,,
Generation 1,1766.203203,1494.552618,,,,,
,,,,,,,
Generation 2,1691.497928,1479.148628,,,,,
,,,,,,,
Generation 3,1626.830113,1425.896398,,,,,
,,,,,,,
Generation 4,1568.892411,1355.364484,,,,,
,,,,,,,
Generation 5,1506.657164,1308.425193,,,,,
,,,,,,,
Generation 6,1462.445325,1274.347125,,,,,
,,,,,,,
Generation 7,1403.331081,1231.864802,,,,,
,,,,,,,
Generation 8,1338.32307,1179.82626,,,,,
,,,,,,,
Generation 9,1284.542067,1110.750058,,,,,
,,,,,,,
Generation 10,1233.352583,1083.986568,,,,,
,,,,,,,
Generation 11,1176.02635,1068.959239,,,,,
,,,,,,,
Generation 12,1132.657844,996.5139594,,,,,
,,,,,,,
Generation 13,1095.755323,949.6866324,,,,,
,,,,,,,
Generation 14,1056.333162,906.0178226,,,,,
,,,,,,,
Generation 15,1014.490332,887.6625006,,,,,
,,,,,,,
Generation 16,971.6934761,819.1025322,,,,,
,,,,,,,
Generation 17,983.4015385,824.6345812,,,,,
,,,,,,,
Generation 18,989.7495569,831.5999987,,,,,
,,,,,,,
Generation 19,972.0695713,845.353108,,,,,
,,,,,,,
Generation 20,966.4954524,748.253943,,,,,
,,,,,,,
Generation 21,956.2105626,793.9466918,,,,,
,,,,,,,
Generation 22,956.6809364,845.6285016,,,,,
,,,,,,,
Generation 23,946.3560123,795.6454897,,,,,
,,,,,,,
Generation 24,945.7911943,848.4161177,,,,,
,,,,,,,
Generation 25,949.8422035,816.7546234,,,,,
,,,,,,,
Generation 26,944.3452593,800.579782,,,,,
,,,,,,,
Generation 27,932.9544002,754.9511059,,,,,
,,,,,,,
Generation 28,922.7731405,775.8015032,,,,,
,,,,,,,
Generation 29,924.5934234,773.6285623,,,,,
,,,,,,,
Generation 30,909.0649409,752.2237872,,,,,
,,,,,,,
Generation 31,895.6845614,734.1282096,,,,,
,,,,,,,
Generation 32,859.0419898,696.3154635,,,,,
,,,,,,,
Generation 33,854.0358865,739.6494762,,,,,
,,,,,,,
Generation 34,858.6081927,745.3505597,,,,,
,,,,,,,
Generation 35,852.6789837,671.6031558,,,,,
,,,,,,,
Generation 36,855.419407,694.4217751,,,,,
,,,,,,,
Generation 37,857.7135051,674.1090943,,,,,
,,,,,,,
Generation 38,850.6128147,742.2328394,,,,,
,,,,,,,
Generation 39,844.1518708,714.8397363,,,,,
,,,,,,,
Generation 40,844.104153,652.3948134,,,,,
