Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,2,Mutation Rate,0.01

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 11,986.4110502990329,820.537082758856,,Generation 11,987.0801449181562,832.0827621116389,,Generation 11,993.3781997997825,855.6855828699522,,Generation 11,996.422910252915,823.3388966386979,,Generation 11,987.6371670891277,856.7183295229755,
Generation 12,935.7828942710186,825.7849030411417,,Generation 12,926.8288584040855,769.3508996605118,,Generation 12,936.8820075986582,803.3334550191067,,Generation 12,941.830466680995,783.098599855807,,Generation 12,923.1615597071061,774.0820748823423,
Generation 13,889.8993762385352,776.9420587800128,,Generation 13,880.1260270474924,712.8771055988965,,Generation 13,886.8632202404623,754.6068857936551,,Generation 13,895.1818659469369,786.6444059782735,,Generation 13,867.5167287110002,741.5394675987018,
Generation 14,843.1127384343002,739.5017645027252,,Generation 14,833.6369733305501,693.0442876658308,,Generation 14,827.2195392507252,694.2889475325924,,Generation 14,846.4836510080703,743.2850410819567,,Generation 14,820.8048865045187,677.9535530213419,
Generation 15,800.9588598024519,689.7098825988722,,Generation 15,780.2950302425529,651.948518181574,,Generation 15,781.4969737247998,639.0195055837471,,Generation 15,800.6921460717443,699.7564607409806,,Generation 15,775.0351814441923,649.1221792413082,
Generation 16,765.7529642598274,611.9319312845922,,Generation 16,731.7203569634398,608.8153425953287,,Generation 16,738.5357278270011,608.8742980348736,,Generation 16,764.9265235966836,659.4849548091609,,Generation 16,732.2475240198402,628.406390013193,
Generation 17,727.4376242852138,606.6248239428728,,Generation 17,692.7196828421949,596.6130127306628,,Generation 17,701.2712937257551,578.6430666428071,,Generation 17,724.7665041932019,620.2492674072494,,Generation 17,705.4671760580687,629.0292199828791,
Generation 18,692.2174318415597,605.5688206078776,,Generation 18,661.7776500688673,574.0402552891358,,Generation 18,657.8286142420204,568.7397881262043,,Generation 18,688.6993750217014,583.0612492733067,,Generation 18,671.4203136351789,561.5138595175927,
Generation 19,664.392848563741,583.7639375211845,,Generation 19,630.4470624008226,528.696538998705,,Generation 19,627.0080637142042,530.4477733545245,,Generation 19,656.8765004188972,579.7415511713692,,Generation 19,640.7646106016242,518.6232450784353,
Generation 20,639.5473064205024,548.1708255681679,,Generation 20,603.0024956301722,495.6392364138664,,Generation 20,593.8111621817231,510.02955461233415,,Generation 20,627.9246045600902,531.2643073515432,,Generation 20,599.2535365850475,495.84109508427656,
Generation 21,615.1866098483295,540.5223730957405,,Generation 21,577.7580742939343,487.71653064575366,,Generation 21,561.1498568235494,492.87200344517305,,Generation 21,607.6114253956446,521.2438013941005,,Generation 21,562.39673319923,483.14002162844054,
Generation 22,594.2646466881448,514.3730007025767,,Generation 22,549.5070777744827,472.1759108471854,,Generation 22,540.7178833712071,461.20014475833295,,Generation 22,579.175960282361,493.64938340003135,,Generation 22,542.5249538269416,441.750029925225,
Generation 23,565.2448396860269,500.89255256056964,,Generation 23,530.0188247117565,440.16588648460527,,Generation 23,519.7566165295815,447.7971774903002,,Generation 23,555.552388589451,474.9264011747881,,Generation 23,519.067810047594,447.7058724844526,
Generation 24,546.50744649266,479.85961729729956,,Generation 24,508.6515005233018,442.42662060103214,,Generation 24,504.7445393181809,451.35347936746837,,Generation 24,536.7830771508211,467.9992368137173,,Generation 24,498.7267578835604,411.82327311212293,
Generation 25,522.3016257680205,443.2811077937382,,Generation 25,491.13709492186973,407.8125258255244,,Generation 25,485.4900296917891,418.84451229020635,,Generation 25,517.7760100611555,457.0247992011383,,Generation 25,478.0704822829697,406.907377541817,
Generation 26,504.48001469951015,435.6725201144525,,Generation 26,469.0288560263206,408.1611197874266,,Generation 26,470.5791361325916,415.5980282093657,,Generation 26,502.2786515053119,435.27534497838906,,Generation 26,461.86117993556104,394.13584977204334,
Generation 27,488.236334386523,432.03976004088145,,Generation 27,454.90171368317795,389.3064383652443,,Generation 27,458.81136260109946,392.86323202425854,,Generation 27,484.05852839580274,426.54650820443,,Generation 27,439.7645934600862,371.9998511792014,
Generation 28,476.24518424154166,423.6052769522272,,Generation 28,440.90757610409014,386.403878965804,,Generation 28,440.3060623708691,376.0277579771066,,Generation 28,467.6517097104287,406.9880512396908,,Generation 28,427.6910140444046,373.4240341121964,
Generation 29,465.79271411973633,408.04643129915416,,Generation 29,426.9923663581915,354.39419475212424,,Generation 29,424.70528871808887,372.19060488540936,,Generation 29,453.99863399188575,405.1736788307768,,Generation 29,417.5949331222417,364.12863354428896,
Generation 30,454.21765643031887,400.3271855629649,,Generation 30,418.2458806869259,332.34162030577954,,Generation 30,412.99806053792753,367.78543796849397,,Generation 30,442.8351344596997,385.7373998173207,,Generation 30,405.0821126351472,367.09164133874947,
Generation 31,437.7827787949371,377.4808296598819,,Generation 31,405.4337650994203,325.23766297883174,,Generation 31,401.68308862777985,354.30834434873304,,Generation 31,432.73026369108015,377.2124098232566,,Generation 31,395.05292233540416,355.04705422443044,
Generation 32,422.2890928544714,364.9976687099213,,Generation 32,387.3491972537096,334.14999928487737,,Generation 32,396.2358767590457,338.99501202677834,,Generation 32,422.4441253623042,376.85979799478355,,Generation 32,386.9785810985969,339.07332944592736,
Generation 33,406.31606866463494,359.2290210518104,,Generation 33,373.4719831504533,318.22366378827576,,Generation 33,390.3993334347313,350.30620750463527,,Generation 33,413.41149355966024,369.85599847112235,,Generation 33,381.6491407166876,331.98215164413,
Generation 34,393.1188621901207,354.41939465756184,,Generation 34,361.5209811383161,315.8601266167642,,Generation 34,385.2200909484247,344.103889247044,,Generation 34,405.74745361129794,347.4016978501521,,Generation 34,368.4279027287298,324.63275370872975,
Generation 35,384.50319940981126,342.8451113474515,,Generation 35,352.974571934368,301.6265443682363,,Generation 35,379.6152758956841,329.16741703709795,,Generation 35,394.7398590963395,350.60849148947943,,Generation 35,361.09538708123966,307.14226291554235,
Generation 36,377.066880852025,340.3521479701975,,Generation 36,346.17204203579405,294.2402285916967,,Generation 36,372.75037734304055,332.6339047559517,,Generation 36,385.7581693146039,332.7868405554641,,Generation 36,353.78060573867543,309.14564937099533,
Generation 37,374.92011336628843,334.6873807366678,,Generation 37,339.62109683434596,290.27370361522253,,Generation 37,363.66513106919695,321.7694659412414,,Generation 37,379.5512415177699,334.01350025588386,,Generation 37,341.7119599097371,300.1891761202593,
Generation 38,372.6151960029768,325.58051261276773,,Generation 38,334.74231722915897,285.86997271243854,,Generation 38,359.37899363675206,323.46573236029576,,Generation 38,366.91981426893074,326.21620109808794,,Generation 38,332.6765997329991,282.5061609321082,
Generation 39,362.0416114123359,323.0812346862124,,Generation 39,325.6158390586962,276.73935141255697,,Generation 39,355.0677847801091,316.80942368741285,,Generation 39,363.0564408999915,317.06542866389077,,Generation 39,324.20480452687707,286.2543221331655,
Generation 40,358.86419931485625,316.1992351215183,,Generation 40,318.78602225663747,274.9461538071963,,Generation 40,347.49711476316776,307.4212913686529,,Generation 40,359.6113109733016,320.0526478660885,,Generation 40,316.6347040309192,283.7828959478437,
Generation 41,348.5127154053914,307.8260933577428,,Generation 41,313.38806886112707,263.73340072931717,,Generation 41,343.7882834304973,298.66517335344145,,Generation 41,353.4051240386239,305.26743828940903,,Generation 41,311.9830989030685,274.83042909289475,
Generation 42,347.9902478830271,305.96288753901536,,Generation 42,304.8679971361258,263.6402941510331,,Generation 42,335.3845232170939,288.22927039727074,,Generation 42,349.3065627292375,302.1367796050596,,Generation 42,303.74721237554274,265.6659647985947,
Generation 43,346.1646245249272,300.2310939222667,,Generation 43,299.1164212056793,260.37545106198513,,Generation 43,330.8040599156342,290.3745558769881,,Generation 43,345.302492952277,299.7615036821078,,Generation 43,299.45106435576685,257.6876171486266,
Generation 44,348.61127570383445,305.55339841003456,,Generation 44,294.029210336508,253.7989595340273,,Generation 44,326.9571989313265,289.8296136038772,,Generation 44,336.4466219878466,294.76008507090955,,Generation 44,292.34963566780687,257.49944217993504,
Generation 45,337.179980843496,296.87470125572827,,Generation 45,292.95504959553136,247.83677934667446,,Generation 45,322.0521299245065,289.11504927822625,,Generation 45,331.98306189155414,286.4265555766674,,Generation 45,287.0906556880719,252.06248283652667,
Generation 46,329.670823868018,294.19176949059624,,Generation 46,292.953960973486,246.60231896007747,,Generation 46,318.4982783712375,281.72579100298174,,Generation 46,328.25431007754264,288.2939090554918,,Generation 46,281.794884956165,242.9473028225591,
Generation 47,322.2654561553137,285.82588658720044,,Generation 47,286.8527116770832,236.06235037366218,,Generation 47,314.0105316919343,277.9438331768855,,Generation 47,323.18238003732756,283.02754078604266,,Generation 47,274.7163022181214,238.86592179605373,
Generation 48,319.8610038540609,289.1096172715461,,Generation 48,277.33728299112016,229.97036244484445,,Generation 48,305.3148568743479,276.77531067839595,,Generation 48,320.45867712486,278.45875618984746,,Generation 48,272.07836905222996,238.13940527853856,
Generation 49,318.1171260342467,283.3871811738876,,Generation 49,268.19834563143763,225.96343780111363,,Generation 49,302.20422884723087,264.63612814626674,,Generation 49,316.4084331121886,264.3402092652666,,Generation 49,265.8519024000897,229.75737991479593,
Generation 50,314.65045567828474,268.31233610166123,,Generation 50,267.11307255416887,225.88013167962413,,Generation 50,296.2036296154499,261.22017598259504,,Generation 50,312.45691427585496,267.7727185028324,,Generation 50,264.056358399115,228.47513857998956,
Generation 51,306.79412440925694,266.5005226033835,,Generation 51,262.42251203815647,217.05324901000847,,Generation 51,296.18699166237,257.86875193657033,,Generation 51,307.5954796274377,259.2295912132081,,Generation 51,256.7282891181401,224.6225078454196,
Generation 52,302.74996992510927,268.3611942488816,,Generation 52,261.4396494197119,218.36753108139146,,Generation 52,295.20905724435806,255.5747200479666,,Generation 52,305.9264292601601,248.0193087039886,,Generation 52,257.8700837086746,227.76042277622537,
Generation 53,298.77089697526355,266.239842609785,,Generation 53,257.74974162121026,218.19343723991017,,Generation 53,287.50302629670534,248.27467311280918,,Generation 53,298.8421687320056,241.97042048788524,,Generation 53,251.6505829088987,218.810490791936,
Generation 54,301.1404885577165,261.2084026944369,,Generation 54,250.44417593220535,208.73832540479066,,Generation 54,281.2259261623691,241.89268195436887,,Generation 54,292.5794017409058,242.26561068409455,,Generation 54,247.49174765678316,216.11543579735917,
Generation 55,296.4443801393705,262.7366635371254,,Generation 55,246.31900077746053,209.30701991635283,,Generation 55,278.087747012541,242.98654142591715,,Generation 55,292.9228133815308,244.35412081305196,,Generation 55,243.01488567066608,211.84012313259132,
Generation 56,292.63401301510817,251.25683957956971,,Generation 56,243.35953411007506,204.55389736858478,,Generation 56,273.2745062952412,235.37895798631223,,Generation 56,283.4551407384733,240.3269556866403,,Generation 56,241.2324409857187,212.5972915273585,
Generation 57,284.16583057560024,249.51768096307546,,Generation 57,239.16690683653323,206.25023468738254,,Generation 57,267.1238560460942,232.36691813416712,,Generation 57,273.0203268641797,232.0597930561663,,Generation 57,240.48213982106012,210.25966903906567,
Generation 58,284.03529676139294,245.2130371844895,,Generation 58,234.8907621571964,202.30644981264697,,Generation 58,262.01435785719354,228.13006351327226,,Generation 58,267.96937041745423,227.68893904164327,,Generation 58,236.02319785061482,206.83234846467155,
Generation 59,280.55464607301155,245.23625292676832,,Generation 59,230.57468300890713,196.79838931165114,,Generation 59,260.18573365989346,225.07734667086004,,Generation 59,262.3727604481562,215.1386018509312,,Generation 59,231.14608731805276,203.1682746421602,
Generation 60,273.3364198754389,239.09810708273108,,Generation 60,230.64937419030667,192.2164547635682,,Generation 60,255.90404922563667,225.06395532449994,,Generation 60,254.69955984027166,213.60588106357955,,Generation 60,231.57600399506617,199.858517764986,
Generation 61,268.52588692920955,233.58182731840543,,Generation 61,230.23721137977765,192.64781210881813,,Generation 61,253.42065187453696,223.4363094446784,,Generation 61,246.85458874575318,215.15058438344352,,Generation 61,223.65203687067168,199.0122704119358,
Generation 62,265.5030560058604,235.8324817761827,,Generation 62,223.04959791345445,186.68816482272155,,Generation 62,253.90912760598775,221.40661065043673,,Generation 62,241.8579065361819,209.11769575586527,,Generation 62,223.70324450909524,196.33591727683722,
Generation 63,263.9757278637754,232.7382894971921,,Generation 63,217.84957372218622,188.01052994543556,,Generation 63,249.971869096744,215.8274273606786,,Generation 63,237.9459138020518,207.96224949838938,,Generation 63,219.35552765029232,191.00559988166128,
Generation 64,261.5828100088231,235.30316099970207,,Generation 64,220.49160803078288,186.5831775105703,,Generation 64,243.90341008469346,215.16212492202442,,Generation 64,233.68178591032586,207.22822884849768,,Generation 64,216.55994245643276,189.98034924173544,
Generation 65,262.24641961688235,233.9410780491977,,Generation 65,215.8916650658152,173.3436493765064,,Generation 65,240.37230815908765,208.26872709293775,,Generation 65,228.78101829820392,200.40936078237814,,Generation 65,215.59796471644066,188.86206183264426,
Generation 66,257.7912276374529,228.63191304910686,,Generation 66,209.75145249345817,175.38628053727064,,Generation 66,235.5783265528533,208.31199743993102,,Generation 66,229.01562849456485,202.1946817733019,,Generation 66,211.82920243544558,186.7604501722277,
Generation 67,257.19173446202296,223.77785742924107,,Generation 67,209.3959816262064,172.92292391350304,,Generation 67,235.6201632423669,202.86488613472204,,Generation 67,227.87286075968876,198.75407426654488,,Generation 67,210.625628773267,186.31272124427335,
Generation 68,253.2040262165487,218.43399993313687,,Generation 68,212.03492176877816,167.2872957109645,,Generation 68,234.13776198539742,204.06041672063157,,Generation 68,224.77732242703289,198.09233182483115,,Generation 68,206.08258231886765,182.0555580297704,
Generation 69,256.1177613633284,221.29245443426237,,Generation 69,206.92625998042212,175.0476677445206,,Generation 69,228.99072251719792,202.03345685477507,,Generation 69,224.70259984196812,197.9276440385271,,Generation 69,204.61436616382682,180.8114789459596,
Generation 70,248.31784186488755,214.45153583445745,,Generation 70,204.2154238393483,167.5386512130001,,Generation 70,229.0952787142591,198.85295284325116,,Generation 70,221.45505087474484,193.62506272072164,,Generation 70,202.48828973906086,180.2924961580427,
Generation 71,247.95351035470387,208.95829661249354,,Generation 71,202.5919516842793,166.6172859827733,,Generation 71,231.29445814392383,198.51937180856214,,Generation 71,220.61953354471606,195.5243391121753,,Generation 71,203.01876507938528,179.13132230620408,
Generation 72,245.7806975054708,206.65158865476167,,Generation 72,197.84839311947627,165.4285052003239,,Generation 72,226.23232235604388,197.30773599244822,,Generation 72,218.5393803512161,192.2277641568022,,Generation 72,202.59544136887055,176.6415271257896,
Generation 73,238.9102419625406,203.76225580415007,,Generation 73,195.24964751016944,161.6974468886284,,Generation 73,223.44820606650524,192.72154829194142,,Generation 73,215.63141254516864,190.29058868994548,,Generation 73,201.96184011668956,175.26539447989546,
Generation 74,240.65962400359345,204.49625075943482,,Generation 74,193.25606925902468,157.7509873528951,,Generation 74,218.94379648124348,194.51348165267598,,Generation 74,212.67412322761686,187.9231363056865,,Generation 74,200.08364098750877,169.72658637738323,
Generation 75,234.63665177733077,200.7349907412887,,Generation 75,193.96132702173693,162.8875976909635,,Generation 75,215.4617148686917,190.96979863385502,,Generation 75,210.21263926802905,187.47176854001714,,Generation 75,196.20874706496707,167.02085525689597,
Generation 76,229.9467795629399,201.480478733837,,Generation 76,188.84330607975403,154.89623193341595,,Generation 76,214.20618935930364,187.60181524139318,,Generation 76,211.51297828917507,186.90390204483094,,Generation 76,193.18155137925834,157.94370311579053,
Generation 77,232.08267684473785,201.79967233688228,,Generation 77,191.81746003100753,156.0476367365485,,Generation 77,215.48328517080915,187.2889668511623,,Generation 77,212.8522020805354,182.3278909939413,,Generation 77,189.13498513229234,159.85716705259063,
Generation 78,229.22792045842354,195.705204320416,,Generation 78,185.3115744568707,154.82053567061826,,Generation 78,217.0362299204697,188.1307080715227,,Generation 78,212.53327944861772,180.24247637661244,,Generation 78,188.36992794160665,157.31380600796342,
Generation 79,227.53616886583717,193.8879797330926,,Generation 79,187.6692225341456,155.0333897606355,,Generation 79,216.0918867318114,179.7088779326749,,Generation 79,209.28068775185682,179.09040362868507,,Generation 79,184.94466746966646,157.7373808378253,
Generation 80,224.6717270278142,193.58275031112407,,Generation 80,180.98390462567852,153.2616007096526,,Generation 80,214.57507424776904,178.36556700872654,,Generation 80,209.94866998048138,178.13688746134358,,Generation 80,181.92928208396177,155.52284558805297,
Generation 81,218.92081048092794,193.64743939802293,,Generation 81,177.22578397192873,149.99238792356437,,Generation 81,212.07283758305522,173.1606729135567,,Generation 81,206.50071525181613,173.53804946752803,,Generation 81,179.35028330285542,154.60134059701545,
Generation 82,217.46923475985542,192.23854838204318,,Generation 82,177.92029398500463,147.42304017331423,,Generation 82,207.06108750015738,172.33366832058664,,Generation 82,203.8096620531551,173.13190494481444,,Generation 82,180.37683514390903,155.08465351414736,
Generation 83,220.2124050519759,188.05235509595911,,Generation 83,176.2307579691304,147.56434096485384,,Generation 83,205.49159153568286,170.1713461200119,,Generation 83,203.0672388506885,171.15712634318493,,Generation 83,178.76913765088318,155.59267499410146,
Generation 84,220.11180091363167,190.01061818292862,,Generation 84,174.759418088437,144.6468220654899,,Generation 84,204.4744293121507,171.35754306173465,,Generation 84,197.6718774107533,171.51257943282064,,Generation 84,175.1152370273486,153.3322892195646,
Generation 85,218.84213026034274,189.1366779459861,,Generation 85,171.13683787654836,143.15653636963214,,Generation 85,204.194691064595,163.24975944298274,,Generation 85,197.29930598087006,169.65593464847848,,Generation 85,174.4892927347151,153.33636615669514,
Generation 86,220.02921462603877,188.01151357140202,,Generation 86,168.24373080917965,142.30910865786245,,Generation 86,199.49055617478353,160.52164951762109,,Generation 86,196.92986821900334,169.78902792281406,,Generation 86,176.6439620392906,153.7136928849435,
Generation 87,222.94149737910615,184.17531685166477,,Generation 87,162.8860118928535,141.2374108269687,,Generation 87,193.66108868562148,156.5077564646374,,Generation 87,195.80364427995517,168.94185025535603,,Generation 87,176.05474377117827,153.09386737621185,
Generation 88,218.76015307583796,186.81034503607134,,Generation 88,164.1311616154413,139.04176033331555,,Generation 88,192.41197485744277,158.1689750471213,,Generation 88,199.12497236752708,166.54367441056274,,Generation 88,172.05073597749043,149.35585409488374,
Generation 89,218.18272424627708,186.3001425902919,,Generation 89,164.6626229500905,138.8923503225011,,Generation 89,191.5195114775765,153.83398200005138,,Generation 89,197.49532812192453,165.5117509825949,,Generation 89,172.0584147446167,148.95669448074045,
Generation 90,215.80190552569601,185.1477396685873,,Generation 90,163.30333953591537,138.04846872319524,,Generation 90,188.66589624565256,152.68351833290285,,Generation 90,196.37019736639314,168.69216130583595,,Generation 90,173.77347722902206,148.80875468963416,
Generation 91,210.94191703811083,182.55508486957604,,Generation 91,162.90375197340754,136.08910086041726,,Generation 91,184.72620519161603,153.48225597388694,,Generation 91,192.96801178598966,166.82322363354263,,Generation 91,171.95994637380645,147.58772802581677,
Generation 92,210.24217754555633,182.89310340253246,,Generation 92,165.11129926177796,137.0293063951077,,Generation 92,186.26835599687678,149.1433243546254,,Generation 92,197.90469280360014,166.5965245491409,,Generation 92,170.26659626663556,146.2252948364395,
Generation 93,211.89175372253777,181.46669035385207,,Generation 93,165.42119140692597,134.05709466194162,,Generation 93,181.57863854028759,148.8539946036941,,Generation 93,195.60239096318776,164.64372765645294,,Generation 93,167.1316101716201,144.69346252844787,
Generation 94,212.31362344576172,182.11579592048747,,Generation 94,162.09919039648557,134.52592027852575,,Generation 94,180.21655727295342,148.22462073848408,,Generation 94,197.1969694372761,163.11585019762947,,Generation 94,166.1435212462605,144.9723397411766,
Generation 95,210.23093468574788,177.95392992227778,,Generation 95,161.12245199019907,130.49034646604775,,Generation 95,172.96743127587564,144.93866405263634,,Generation 95,196.19442691171574,166.8302123518206,,Generation 95,165.626956134637,140.0474836905055,
Generation 96,205.45006049473466,178.06634347451927,,Generation 96,161.72574353198786,130.15447812960224,,Generation 96,170.5987838702773,147.09214632161502,,Generation 96,196.07934352977298,164.22561384644882,,Generation 96,165.58221787411097,141.02390488387664,
Generation 97,203.8651954791523,177.38234172560158,,Generation 97,160.22813373734039,131.68783853036643,,Generation 97,171.4679316025741,145.17269065124117,,Generation 97,191.63695106297862,163.91664602333003,,Generation 97,164.14949257876935,139.49207257588478,
Generation 98,200.20172565236308,177.06426588972658,,Generation 98,165.30339883593572,131.60970238346295,,Generation 98,165.47771987555174,140.93437091831572,,Generation 98,191.06149018784615,159.20102880919444,,Generation 98,164.67062634280333,139.0434390076108,
Generation 99,202.06697322040546,176.25670277812537,,Generation 99,165.32172022113488,128.37889466333445,,Generation 99,167.1043251736996,142.32481693934415,,Generation 99,190.4671001578398,159.9418248221914,,Generation 99,161.54181425434302,136.50033398933965,
Generation 100,203.13588949207409,175.7247652099171,,Generation 100,165.15355578557575,130.15891522728805,,Generation 100,168.98691165369416,139.7971536096926,,Generation 100,192.48231254172867,158.95041581292332,,Generation 100,158.00590544569104,134.80634909643072,
Best,200.20172565236308,175.7247652099171,,Best,160.22813373734039,128.37889466333445,,Best,165.47771987555174,139.7971536096926,,Best,190.4671001578398,158.95041581292332,,Best,158.00590544569104,134.80634909643072,
Generation,98,100,,Generation,97,99,,Generation,98,100,,Generation,99,100,,Generation,100,100,

17-04-45
"The following was done with an adaptive random reset prob and a mutation prob, the rate at which they happen is 0.01 for rest and 0.02 for muation, the step rate is big little, randomly chosen and adaptive big 1,4 little 0.5 1"
