Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.02

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 41,329.51496443824954,261.00656131280994,,Generation 41,423.9432199626848,340.53428865790124,,Generation 41,431.02812459105866,346.1712811957374,,Generation 41,340.6641285210573,254.67120250492383,,Generation 41,421.51599156050304,343.01727046822,
Generation 42,325.4141209232061,254.42945628983375,,Generation 42,398.97556067074265,340.53428865790124,,Generation 42,416.40901744598136,319.2066735295854,,Generation 42,324.92040416293213,267.8484110689134,,Generation 42,398.4101975913482,335.6398887398833,
Generation 43,331.0171413951121,258.29038400009676,,Generation 43,394.79761335997375,334.18777017249784,,Generation 43,399.2525864373944,330.22338022784925,,Generation 43,329.16395702267204,264.73042839302525,,Generation 43,381.0991671142812,310.5254082936784,
Generation 44,309.7604604115211,250.9099479402795,,Generation 44,410.492129666038,339.1989701665725,,Generation 44,376.17826744389765,291.65733972982434,,Generation 44,313.6825865336668,255.6326942407793,,Generation 44,380.71773933585615,297.4169664268625,
Generation 45,315.19779209017884,250.91667672128813,,Generation 45,397.29703283732664,307.04496052125455,,Generation 45,372.5404614548059,297.059143505467,,Generation 45,317.5263116677976,256.7280124799445,,Generation 45,362.13481883005124,295.8427478616684,
Generation 46,321.4841837016617,249.75652103318532,,Generation 46,375.1871724419175,312.4764948229313,,Generation 46,361.1958317560865,271.79589671843394,,Generation 46,320.90309579001496,259.5761746546765,,Generation 46,360.5796671495781,293.8560016931714,
Generation 47,331.13456410882577,258.137394715868,,Generation 47,362.5688647641116,295.2736550977329,,Generation 47,349.5086987412989,286.02767649645193,,Generation 47,303.6015744300218,247.69822947924547,,Generation 47,355.31548154912883,289.19026930410064,
Generation 48,339.7165979980455,249.03089883366192,,Generation 48,368.91101544991733,305.81931325552614,,Generation 48,342.62568217219524,282.17601951074823,,Generation 48,312.0311806651845,253.29512860750071,,Generation 48,333.05273942174375,272.0005067812958,
Generation 49,330.7301863002077,232.2055792724815,,Generation 49,362.62455280465787,303.70111894040883,,Generation 49,337.898182150793,281.09576113310266,,Generation 49,314.63459038352073,244.70333567037096,,Generation 49,326.74167818201886,272.7337247649283,
Generation 50,320.8301751037907,248.21900621326768,,Generation 50,378.29798275629173,302.7352810547832,,Generation 50,326.16904086328054,270.6802002964888,,Generation 50,334.7808201207999,263.23936728964304,,Generation 50,330.6026002130448,276.35176340872295,
Generation 51,328.18402106915835,249.93523543550884,,Generation 51,367.8249745648094,296.7124933379141,,Generation 51,332.25687972533706,270.00396967268364,,Generation 51,340.5384634625219,243.39662378795845,,Generation 51,336.6084663169062,270.10248588987497,
Generation 52,338.2029352691334,251.87022667873612,,Generation 52,338.97365862070467,287.9559471301769,,Generation 52,316.94109091056333,261.97872914022776,,Generation 52,308.57172912536663,236.08906157022125,,Generation 52,321.53086716535495,274.9618056304705,
Generation 53,341.2332193283704,250.80182408764585,,Generation 53,341.87220178985694,285.92544637369656,,Generation 53,316.62748002830057,247.91329360214388,,Generation 53,293.1911944825455,237.52587625011358,,Generation 53,325.03876224890473,275.3297347174822,
Generation 54,346.6636684264446,246.42382940387722,,Generation 54,360.01033104241446,284.3484800090225,,Generation 54,297.32965919778553,251.36439823883052,,Generation 54,297.90400955962525,240.64886473705087,,Generation 54,343.4674682860851,265.747721302453,
Generation 55,348.08205263234976,252.21984244891883,,Generation 55,341.76275542320633,282.5126456464302,,Generation 55,303.11495714445687,249.86133215056998,,Generation 55,303.94447922994544,237.01368097134525,,Generation 55,319.5449443113138,264.40172464142677,
Generation 56,313.0752416304297,243.065082600207,,Generation 56,349.97620449422897,279.627334880366,,Generation 56,307.2407750961487,238.7030547882805,,Generation 56,289.8592079628139,226.997899025812,,Generation 56,325.65324673915455,255.29395064655762,
Generation 57,313.4172152296093,237.2942489690787,,Generation 57,356.01457025629867,273.064497802716,,Generation 57,303.21234022694216,233.7963182660153,,Generation 57,299.24064855244046,219.48147809765283,,Generation 57,344.22838367089935,271.6598926609021,
Generation 58,307.0811328931076,222.62965765388196,,Generation 58,369.12163716101185,292.0177422802701,,Generation 58,295.3045043723392,242.98273019965234,,Generation 58,284.1186078922389,220.80352301194853,,Generation 58,321.9089864050335,269.08428646193113,
Generation 59,317.5860280733023,233.95508402616963,,Generation 59,369.0477419574454,285.3416772010761,,Generation 59,308.7259869004958,232.20718568410632,,Generation 59,268.8383927444204,226.55064215177947,,Generation 59,328.04353526805113,254.5743350546511,
Generation 60,308.6370903768932,233.76800438846647,,Generation 60,341.52338536311123,275.4412276123047,,Generation 60,284.6670077560979,220.79279404398153,,Generation 60,278.10588688368284,226.78092919556025,,Generation 60,323.2474704225591,260.23669417989674,
Generation 61,313.05687206006706,235.76302717654846,,Generation 61,346.2208721690045,274.0447959928201,,Generation 61,284.3990669305886,224.18723205843207,,Generation 61,278.07108501709473,220.0145180269883,,Generation 61,320.0369778734723,246.7266731550742,
Generation 62,291.3241920038555,207.0693140244623,,Generation 62,344.1221449396816,281.3792635552088,,Generation 62,271.2043674384518,217.87819316092543,,Generation 62,262.3620998725369,215.439473689509,,Generation 62,301.4892954894237,248.6679655677525,
Generation 63,276.46721318943855,199.3783713823898,,Generation 63,322.4844896759843,260.54827892069943,,Generation 63,281.26636821793704,222.33337521116516,,Generation 63,268.61110257695094,216.68017477371893,,Generation 63,295.0802604942138,232.99416377140096,
Generation 64,270.0977046060862,198.34690185926502,,Generation 64,329.1003476192714,263.5927383964271,,Generation 64,264.9272484210785,204.07850132034025,,Generation 64,274.36448903609687,201.69209363194102,,Generation 64,318.06245898612997,229.5760852566857,
Generation 65,270.5063240888153,206.11628094430773,,Generation 65,339.14695074030254,266.38980178212887,,Generation 65,269.09491949642364,209.1918235225486,,Generation 65,272.42988326278453,205.5836148028476,,Generation 65,295.08049238690506,233.05247595412573,
Generation 66,266.5003242392097,198.50083163347813,,Generation 66,326.7738164241508,274.39090902294834,,Generation 66,271.3060442990227,199.1645787315798,,Generation 66,252.82797897485085,204.9136000442477,,Generation 66,277.6602327806535,231.7169555483913,
Generation 67,275.6637843497666,203.118499547625,,Generation 67,339.09433681595823,258.32085831870506,,Generation 67,279.7652382208813,208.70083026888938,,Generation 67,247.23868038246582,196.14330103801308,,Generation 67,281.16549365160694,222.5169713415828,
Generation 68,287.425192466845,211.11819960299056,,Generation 68,317.0057366354229,265.0407727721696,,Generation 68,279.19193404632415,208.70083026888938,,Generation 68,250.3408381467073,197.85964987010254,,Generation 68,299.52271191703414,236.13551983263324,
Generation 69,264.2309349689424,196.81188688268037,,Generation 69,315.56870787739126,253.26963682020323,,Generation 69,282.1249264566883,212.74838042922272,,Generation 69,239.56021893260433,192.1796387779218,,Generation 69,313.0429798120903,239.02680084701274,
Generation 70,261.6773419844859,193.73908692110217,,Generation 70,317.0791456192409,256.9543747513035,,Generation 70,285.01736436048964,212.84827520497004,,Generation 70,245.8128395987776,195.82230048629924,,Generation 70,290.88173695189755,236.22413207584862,
Generation 71,278.56721586743595,205.32657196563355,,Generation 71,294.65676484300434,247.45176217008418,,Generation 71,275.6334945981922,208.29886778166076,,Generation 71,252.23791584526916,193.45727687587885,,Generation 71,291.8782132081307,227.24668013023722,
Generation 72,255.6985640767189,194.79508514207873,,Generation 72,305.3045047767768,249.0241390571457,,Generation 72,267.0565366079559,190.25842231995887,,Generation 72,269.5949686833915,183.55917528594648,,Generation 72,277.3090464449876,228.84542475643093,
Generation 73,260.60438903418645,202.57805256521726,,Generation 73,305.6935572572489,245.72663799477425,,Generation 73,260.98546189016264,190.0948572640483,,Generation 73,251.45688783582375,189.60696303359805,,Generation 73,272.9077796297064,228.84542475643093,
Generation 74,248.43872329383325,187.5375140162954,,Generation 74,289.4147467881698,245.30631134714406,,Generation 74,239.58835868990187,186.59204653393692,,Generation 74,254.1218228645986,187.43434393683822,,Generation 74,282.2019782305666,218.15455099361907,
Generation 75,236.9030451212032,168.75450557598265,,Generation 75,294.84946196740833,228.41750120699555,,Generation 75,228.60435515258072,183.1706875435566,,Generation 75,239.4062451912201,186.76367653169325,,Generation 75,293.4473255128691,224.13723706213898,
Generation 76,222.4365376587621,164.99151546329222,,Generation 76,312.94268445122924,234.19649814617196,,Generation 76,235.45828295293518,176.06596290103232,,Generation 76,244.29475592875588,187.34758442579755,,Generation 76,302.265606532817,232.16931940912173,
Generation 77,236.35260714660947,181.70150006294386,,Generation 77,294.2325014844237,232.59219326498544,,Generation 77,234.53033486259028,171.57959885145203,,Generation 77,228.43990004058702,182.3065959703723,,Generation 77,290.44885582348036,215.6956437781496,
Generation 78,239.66117426170075,191.91904156884857,,Generation 78,300.1062026252231,239.8803794763112,,Generation 78,233.9450329675864,174.9335902190585,,Generation 78,221.66063460795257,180.73785929898577,,Generation 78,274.3771128890478,212.56657809335422,
Generation 79,230.45271455857122,172.57708106656696,,Generation 79,300.6768292704957,219.5253729832874,,Generation 79,232.33971177759108,170.2905719812511,,Generation 79,217.6351062616021,177.8252231202531,,Generation 79,277.3528395384877,211.2312214185963,
Generation 80,220.4019387948226,172.1119918291538,,Generation 80,301.0990923965039,231.68698836149224,,Generation 80,250.411878513679,188.64446103108673,,Generation 80,229.19854902557927,181.95666690427197,,Generation 80,283.998187573952,210.40032614048403,
Generation 81,224.83207307244612,170.8479467397667,,Generation 81,301.0129356164482,229.9976745578225,,Generation 81,265.5645499756545,182.61129944139418,,Generation 81,233.02841323220676,176.291640441833,,Generation 81,292.12518270292674,214.30152568032133,
Generation 82,212.57328955490232,161.0848770498792,,Generation 82,312.57885824897477,241.44939588979878,,Generation 82,262.5833366227329,177.18366077572148,,Generation 82,248.1241424304089,182.15643223120537,,Generation 82,300.9065206135692,224.60669989858945,
Generation 83,204.0420063759709,164.9813399654496,,Generation 83,300.67351658715825,219.95253679120947,,Generation 83,271.6107542251974,182.86482617439594,,Generation 83,249.45504793585167,180.49821285681503,,Generation 83,311.7869269245517,229.86142588227017,
Generation 84,215.699857086958,163.20457655521682,,Generation 84,313.86613588194274,228.8351605214259,,Generation 84,259.2529450693682,175.92826429413674,,Generation 84,238.5603822027933,173.4437577163369,,Generation 84,288.66896782599594,235.75017283734405,
Generation 85,231.39681780345214,168.99972555934903,,Generation 85,319.96574554495595,238.30531109085166,,Generation 85,251.3105866256728,170.65808226614183,,Generation 85,236.62652466442927,174.459332939908,,Generation 85,277.18091082445505,224.2302757245236,
Generation 86,244.48533311669237,163.65807466228,,Generation 86,305.4572227617777,239.76530545626508,,Generation 86,256.99907683559474,173.33983550786797,,Generation 86,217.3768812935167,171.3181449773598,,Generation 86,282.2371423795328,219.65685848329065,
Generation 87,224.62884091914265,161.4804606550366,,Generation 87,298.0744546936618,228.52270475953162,,Generation 87,266.4720221009046,184.51930596469902,,Generation 87,211.40360693960076,168.66659337341935,,Generation 87,297.1779402270661,221.20811694298004,
Generation 88,232.67893397103154,168.39648051390407,,Generation 88,295.75665041977095,226.4536671068298,,Generation 88,273.6710328257263,193.31529111919178,,Generation 88,205.70517778913927,171.50928750864193,,Generation 88,306.7401027023771,230.97065063800505,
Generation 89,234.26454456314505,172.2314478921403,,Generation 89,287.2157349739157,214.98931174916004,,Generation 89,276.0384235264848,182.9002754634222,,Generation 89,223.71947271364533,178.5936354617985,,Generation 89,281.8881685017636,217.35767465381502,
Generation 90,220.09695375484506,165.7247421484294,,Generation 90,282.76150053281526,203.95452278864775,,Generation 90,242.76987672272574,175.00570551584826,,Generation 90,218.0372569126467,176.94096273510843,,Generation 90,271.2245567814926,227.31673818797094,
Generation 91,230.32562132332842,163.07850656877395,,Generation 91,278.29177525492423,207.9909417324784,,Generation 91,228.82823204740583,180.6832477785954,,Generation 91,211.00100882632628,171.4482244544322,,Generation 91,280.76131668231324,224.10434166221103,
Generation 92,212.62692296645793,150.6134969381054,,Generation 92,262.5099320498481,209.20995970184356,,Generation 92,223.2377050607074,173.98206842433262,,Generation 92,221.35119646073747,171.6582776314973,,Generation 92,279.9755739374051,211.5649836619299,
Generation 93,219.22609173361352,159.24480179411944,,Generation 93,249.8838392066893,207.38070253125295,,Generation 93,217.15978013317533,171.4709463312688,,Generation 93,220.61693970402845,171.84584275995132,,Generation 93,297.3753758061524,225.26728936443874,
Generation 94,201.6178699192966,154.2929512476884,,Generation 94,262.32757927632554,203.34490211196407,,Generation 94,223.48194549969884,151.5872400951681,,Generation 94,225.0283780842797,165.96681421206517,,Generation 94,293.34125394184736,223.36959915505508,
Generation 95,196.63491216701573,155.5700496149259,,Generation 95,244.13582296523498,202.59494058323503,,Generation 95,206.97181465890012,153.56960305774362,,Generation 95,228.6264139865908,168.48157347080064,,Generation 95,273.0156291324474,213.86646430547194,
Generation 96,206.55759316791008,154.13232743539447,,Generation 96,250.98272815521196,198.15669502805963,,Generation 96,197.32533056633372,151.2387856521151,,Generation 96,212.6694134063743,165.10967204184442,,Generation 96,252.3722883667941,209.34808841706263,
Generation 97,226.7965097012551,160.85572558873923,,Generation 97,269.0496733175144,206.17746129082832,,Generation 97,213.19718980884963,159.03889055235732,,Generation 97,218.9359971226205,172.34049183559557,,Generation 97,244.09373707343534,199.9321630110236,
Generation 98,220.7918891159583,150.49078054321149,,Generation 98,249.01401746521913,195.66657671639302,,Generation 98,202.6342932647823,157.76828048023742,,Generation 98,223.11562926849106,164.144365438715,,Generation 98,239.86901291328155,197.71707078193197,
Generation 99,236.2971691481091,161.28489441848762,,Generation 99,259.4380413043935,197.69892555720537,,Generation 99,215.15889292795623,164.12120835186045,,Generation 99,240.31717037360738,169.81885439901146,,Generation 99,253.6659467809122,200.85378815916147,
Generation 100,230.23032828361573,146.48384343113707,,Generation 100,253.88941080643207,195.01954708598316,,Generation 100,205.88217575849112,159.93712099754578,,Generation 100,222.6834971164267,168.17318730358204,,Generation 100,258.8634069076947,201.71124368132052,
Best,196.63491216701573,146.48384343113707,,Best,244.13582296523498,195.01954708598316,,Best,197.32533056633372,151.2387856521151,,Best,205.70517778913927,164.144365438715,,Best,239.86901291328155,197.71707078193197,
Generation,95,100,,Generation,95,100,,Generation,96,96,,Generation,88,98,,Generation,98,98,

19-02-20
"3rd chance each of random reset, creep and scramble things are chosen"
