Number of Runs,2
Number of Generations,5
N (Size of Cromosome),10
P (Size of Population),10

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,C

Mutation,Creep
Step size,0.5,Mutation Rate,0.4

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1
,,,,,,,,,,,,,,Mean,Best
Generation 1,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,,,,125.8868102983511,125.8868102983511
Generation 2,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,,,,125.8868102983511,125.8868102983511
Generation 3,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,,,,125.8868102983511,125.8868102983511
Generation 4,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,,,,125.8868102983511,125.8868102983511
Generation 5,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,125.8868102983511,,,,125.8868102983511,125.8868102983511

Best Mean,125.8868102983511
Best Mean Generation,1

Lowest,125.8868102983511
Lowest Generation,1



Run 2
,,,,,,,,,,,,,,Mean,Best
Generation 1,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,,,,156.7436504256316,156.7436504256316
Generation 2,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,,,,156.7436504256316,156.7436504256316
Generation 3,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,,,,156.7436504256316,156.7436504256316
Generation 4,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,,,,156.7436504256316,156.7436504256316
Generation 5,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,156.7436504256316,,,,156.7436504256316,156.7436504256316

Best Mean,156.7436504256316
Best Mean Generation,1

Lowest,156.7436504256316
Lowest Generation,1



Run 1
,Mean,Lowest
Generation 1,125.8868102983511,125.8868102983511
Generation 2,125.8868102983511,125.8868102983511
Generation 3,125.8868102983511,125.8868102983511
Generation 4,125.8868102983511,125.8868102983511
Generation 5,125.8868102983511,125.8868102983511

Best Mean,125.8868102983511
Best Mean Generation,1

Lowest,125.8868102983511
Lowest Generation,1


Run 2
,Mean,Lowest
Generation 1,156.7436504256316,156.7436504256316
Generation 2,156.7436504256316,156.7436504256316
Generation 3,156.7436504256316,156.7436504256316
Generation 4,156.7436504256316,156.7436504256316
Generation 5,156.7436504256316,156.7436504256316

Best Mean,156.7436504256316
Best Mean Generation,1

Lowest,156.7436504256316
Lowest Generation,1



2,2,:,2,7,:,0,9
